# DSC deconvolution: T (C), smoothed signal, baseline, components (mW/mg).
T_C_1K,DSC_smoothed_1K,baseline_1K,FS_sum_1K,central_1K,shoulder_1K,T_C_3K,DSC_smoothed_3K,baseline_3K,FS_sum_3K,central_3K,shoulder_3K,T_C_5K,DSC_smoothed_5K,baseline_5K,FS_sum_5K,central_5K,shoulder_5K
353.248,-0.427648,-0.766708,-0.435681,-0.454239,-0.748151,366.53,0.209546,-0.523502,0.21125,-0.0317478,-0.280504,374.263,0.660544,-0.286596,0.658125,0.116563,0.254967
353.273,-0.427145,-0.766769,-0.435562,-0.454294,-0.748038,366.555,0.208744,-0.523695,0.210167,-0.0354911,-0.278036,374.29,0.646519,-0.286943,0.645442,0.10902,0.249479
353.298,-0.426638,-0.76683,-0.43545,-0.454357,-0.747924,366.581,0.207915,-0.523887,0.209058,-0.0392528,-0.275576,374.318,0.632099,-0.28729,0.632391,0.101509,0.243592
353.323,-0.426191,-0.766891,-0.435345,-0.454428,-0.747808,366.606,0.20707,-0.52408,0.20792,-0.0430398,-0.27312,374.345,0.617264,-0.287638,0.618981,0.0940359,0.237308
353.348,-0.425818,-0.766952,-0.435247,-0.454508,-0.747691,366.632,0.20622,-0.524272,0.206751,-0.046846,-0.270675,374.373,0.602055,-0.287985,0.605198,0.0865939,0.230619
353.373,-0.425369,-0.767013,-0.435156,-0.454597,-0.747572,366.657,0.205347,-0.524465,0.205552,-0.0506709,-0.268242,374.4,0.586499,-0.288332,0.591062,0.0791956,0.223534
353.397,-0.424881,-0.767074,-0.435072,-0.454694,-0.747451,366.683,0.204364,-0.524657,0.204321,-0.0545141,-0.265822,374.428,0.570576,-0.28868,0.576556,0.0718317,0.216044
353.422,-0.424371,-0.767135,-0.434995,-0.4548,-0.747329,366.708,0.203322,-0.52485,0.203054,-0.0583813,-0.263415,374.455,0.554275,-0.289027,0.561693,0.0645091,0.208156
353.447,-0.423844,-0.767196,-0.434925,-0.454915,-0.747206,366.734,0.202269,-0.525042,0.201753,-0.0622644,-0.261026,374.483,0.537637,-0.289374,0.546488,0.0572345,0.199879
353.472,-0.423259,-0.767257,-0.434863,-0.455039,-0.74708,366.759,0.201143,-0.525235,0.200413,-0.0661677,-0.258654,374.511,0.520683,-0.289722,0.530919,0.0499963,0.191201
353.497,-0.422683,-0.767318,-0.434808,-0.455172,-0.746954,366.785,0.199859,-0.525428,0.199035,-0.0700891,-0.256304,374.538,0.503458,-0.290069,0.515011,0.0428038,0.182137
353.522,-0.422136,-0.767379,-0.43476,-0.455314,-0.746825,366.81,0.198573,-0.52562,0.197615,-0.0740284,-0.253976,374.566,0.485921,-0.290417,0.498782,0.0356638,0.172701
353.547,-0.421534,-0.76744,-0.43472,-0.455464,-0.746695,366.836,0.197252,-0.525813,0.196154,-0.0779849,-0.251674,374.593,0.468125,-0.290764,0.482224,0.0285698,0.16289
353.572,-0.420896,-0.767501,-0.434687,-0.455624,-0.746563,366.861,0.195899,-0.526005,0.194648,-0.0819584,-0.249399,374.621,0.450059,-0.291112,0.465355,0.0215259,0.152718
353.597,-0.420291,-0.767562,-0.434662,-0.455793,-0.74643,366.887,0.19445,-0.526198,0.193095,-0.0859498,-0.247153,374.648,0.431771,-0.291459,0.448206,0.0145412,0.142206
353.622,-0.41975,-0.767623,-0.434644,-0.455971,-0.746295,366.912,0.192942,-0.526391,0.191494,-0.0899572,-0.244939,374.676,0.413275,-0.291806,0.430766,0.00760671,0.131353
353.647,-0.419231,-0.767684,-0.434633,-0.456159,-0.746158,366.938,0.191374,-0.526583,0.189843,-0.0939786,-0.242761,374.703,0.394669,-0.292153,0.413055,0.000726484,0.120176
353.672,-0.418708,-0.767745,-0.434631,-0.456356,-0.74602,366.963,0.189739,-0.526776,0.18814,-0.098015,-0.240621,374.731,0.375961,-0.292501,0.395079,-0.00610307,0.108681
353.697,-0.41818,-0.767806,-0.434636,-0.456562,-0.74588,366.989,0.188063,-0.526968,0.186383,-0.102066,-0.23852,374.758,0.357166,-0.292848,0.376861,-0.012878,0.0968912
353.722,-0.41767,-0.767867,-0.434649,-0.456778,-0.745738,367.014,0.186339,-0.527161,0.184568,-0.106133,-0.23646,374.786,0.338318,-0.293196,0.358436,-0.0195921,0.0848321
353.747,-0.417159,-0.767928,-0.43467,-0.457003,-0.745595,367.04,0.184592,-0.527354,0.182694,-0.110213,-0.234447,374.813,0.319506,-0.293543,0.339824,-0.0262441,0.0725248
353.772,-0.41668,-0.767989,-0.434698,-0.457238,-0.745449,367.065,0.182754,-0.527546,0.180759,-0.114306,-0.232481,374.841,0.300728,-0.29389,0.321035,-0.0328376,0.0599824
353.797,-0.416179,-0.76805,-0.434734,-0.457482,-0.745302,367.091,0.180782,-0.527739,0.17876,-0.118412,-0.230567,374.868,0.282006,-0.294238,0.302095,-0.0393711,0.0472283
353.822,-0.415657,-0.768111,-0.434779,-0.457737,-0.745153,367.116,0.178787,-0.527932,0.176694,-0.122531,-0.228706,374.896,0.263335,-0.294586,0.28303,-0.0458434,0.0342874
353.847,-0.41518,-0.768172,-0.434831,-0.458001,-0.745003,367.142,0.176786,-0.528125,0.174559,-0.126662,-0.226903,374.923,0.244816,-0.294933,0.263887,-0.0522462,0.0212006
353.872,-0.414763,-0.768234,-0.434891,-0.458274,-0.744851,367.167,0.174673,-0.528317,0.172353,-0.130805,-0.225159,374.951,0.226493,-0.29528,0.244684,-0.0585831,0.00798691
353.897,-0.414356,-0.768295,-0.43496,-0.458558,-0.744697,367.193,0.172459,-0.52851,0.170072,-0.134959,-0.223479,374.979,0.208443,-0.295628,0.225444,-0.0648552,-0.00532894
353.922,-0.413988,-0.768356,-0.435037,-0.458851,-0.744541,367.218,0.170217,-0.528703,0.167717,-0.139119,-0.221867,375.006,0.190576,-0.295976,0.206199,-0.0710612,-0.018716
353.947,-0.413684,-0.768417,-0.435121,-0.459155,-0.744383,367.244,0.167901,-0.528895,0.165284,-0.143286,-0.220325,375.034,0.172921,-0.296323,0.186995,-0.0771955,-0.0321324
353.973,-0.413461,-0.768478,-0.435214,-0.459469,-0.744224,367.269,0.165512,-0.529088,0.162766,-0.147467,-0.218856,375.061,0.155554,-0.296671,0.167862,-0.0832594,-0.0455496
353.998,-0.413254,-0.768539,-0.435315,-0.459792,-0.744062,367.295,0.163027,-0.529281,0.160162,-0.151655,-0.217463,375.089,0.138541,-0.297018,0.148833,-0.0892516,-0.0589333
354.023,-0.413082,-0.7686,-0.435425,-0.460126,-0.743899,367.32,0.16047,-0.529473,0.157473,-0.15585,-0.216151,375.116,0.121875,-0.297366,0.129939,-0.0951735,-0.0722533
354.048,-0.412903,-0.768662,-0.435543,-0.46047,-0.743734,367.346,0.157871,-0.529666,0.154691,-0.160054,-0.214922,375.144,0.10553,-0.297714,0.111223,-0.101022,-0.0854689
354.073,-0.412781,-0.768723,-0.435669,-0.460824,-0.743568,367.371,0.155214,-0.529859,0.151817,-0.164262,-0.21378,375.171,0.0895037,-0.298061,0.0927354,-0.106791,-0.0985346
354.098,-0.412698,-0.768784,-0.435803,-0.461188,-0.743399,367.397,0.152456,-0.530051,0.148846,-0.168476,-0.21273,375.199,0.073847,-0.298409,0.0744928,-0.112488,-0.111429
354.123,-0.41262,-0.768845,-0.435946,-0.461562,-0.743229,367.422,0.149544,-0.530244,0.145774,-0.172697,-0.211773,375.226,0.0585781,-0.298756,0.0565394,-0.118107,-0.12411
354.148,-0.412535,-0.768906,-0.436098,-0.461947,-0.743057,367.448,0.146511,-0.530437,0.1426,-0.176921,-0.210915,375.254,0.0437066,-0.299104,0.0389117,-0.12365,-0.136542
354.173,-0.412403,-0.768967,-0.436257,-0.462341,-0.742883,367.473,0.143449,-0.530629,0.13932,-0.181151,-0.210159,375.281,0.0292112,-0.299451,0.021652,-0.129113,-0.148686
354.198,-0.412253,-0.769028,-0.436426,-0.462747,-0.742707,367.499,0.140208,-0.530822,0.135931,-0.185383,-0.209508,375.309,0.0150837,-0.299799,0.0047766,-0.134501,-0.160521
354.223,-0.412053,-0.769089,-0.436603,-0.463162,-0.74253,367.524,0.136815,-0.531015,0.13243,-0.189619,-0.208966,375.337,0.0013219,-0.300147,-0.011668,-0.13981,-0.172005
354.248,-0.411844,-0.76915,-0.436788,-0.463588,-0.74235,367.55,0.133312,-0.531208,0.128815,-0.193856,-0.208537,375.364,-0.0120787,-0.300495,-0.0276496,-0.145038,-0.183106
354.273,-0.411627,-0.769211,-0.436982,-0.464025,-0.742169,367.575,0.129799,-0.5314,0.12508,-0.198096,-0.208225,375.392,-0.0251345,-0.300842,-0.0431272,-0.150182,-0.193787
354.298,-0.411416,-0.769272,-0.437185,-0.464472,-0.741986,367.601,0.126122,-0.531593,0.12123,-0.20233,-0.208033,375.419,-0.0378297,-0.301189,-0.0580793,-0.155243,-0.204025
354.323,-0.411257,-0.769334,-0.437397,-0.46493,-0.7418,367.626,0.122271,-0.531785,0.117252,-0.206568,-0.207965,375.447,-0.0501808,-0.301537,-0.0724968,-0.160226,-0.213808
354.348,-0.411082,-0.769395,-0.437617,-0.465399,-0.741613,367.652,0.118244,-0.531978,0.113151,-0.210802,-0.208025,375.474,-0.0621988,-0.301884,-0.0863417,-0.165124,-0.223102
354.373,-0.410889,-0.769456,-0.437847,-0.465878,-0.741424,367.677,0.11406,-0.53217,0.108916,-0.215038,-0.208216,375.502,-0.0739385,-0.302232,-0.0996004,-0.16994,-0.231892
354.398,-0.410705,-0.769517,-0.438085,-0.466369,-0.741233,367.703,0.109765,-0.532363,0.104548,-0.219273,-0.208541,375.529,-0.0853718,-0.302579,-0.112258,-0.174672,-0.240165
354.423,-0.410504,-0.769578,-0.438332,-0.46687,-0.74104,367.728,0.105346,-0.532555,0.100046,-0.223504,-0.209005,375.557,-0.0965098,-0.302927,-0.124298,-0.179319,-0.247905
354.448,-0.410282,-0.769639,-0.438588,-0.467382,-0.740845,367.754,0.100777,-0.532748,0.0954054,-0.227732,-0.209611,375.584,-0.107318,-0.303274,-0.135727,-0.183886,-0.255115
354.473,-0.410069,-0.7697,-0.438853,-0.467905,-0.740648,367.779,0.0960411,-0.53294,0.0906228,-0.231956,-0.210362,375.612,-0.117766,-0.303622,-0.146532,-0.188368,-0.261785
354.498,-0.409867,-0.769761,-0.439127,-0.468439,-0.740449,367.805,0.0911143,-0.533133,0.085696,-0.236176,-0.211261,375.639,-0.12788,-0.303969,-0.156711,-0.192765,-0.267916
354.523,-0.409679,-0.769823,-0.439409,-0.468984,-0.740248,367.83,0.0860307,-0.533325,0.0806203,-0.240392,-0.212313,375.667,-0.137681,-0.304317,-0.166275,-0.197076,-0.273515
354.548,-0.409473,-0.769884,-0.439701,-0.46954,-0.740045,367.856,0.0807845,-0.533518,0.0753953,-0.244603,-0.21352,375.694,-0.147177,-0.304664,-0.17523,-0.201302,-0.278592
354.573,-0.409325,-0.769945,-0.440002,-0.470107,-0.73984,367.881,0.0753951,-0.53371,0.0700206,-0.248806,-0.214884,375.722,-0.15636,-0.305011,-0.183589,-0.20544,-0.28316
354.598,-0.409206,-0.770006,-0.440312,-0.470685,-0.739633,367.907,0.0698642,-0.533903,0.0644898,-0.253003,-0.21641,375.749,-0.165176,-0.305358,-0.191381,-0.209494,-0.287244
354.623,-0.409145,-0.770067,-0.440631,-0.471273,-0.739424,367.932,0.0642178,-0.534096,0.0588008,-0.257195,-0.2181,375.777,-0.173699,-0.305705,-0.198623,-0.213464,-0.290864
354.648,-0.409109,-0.770128,-0.440959,-0.471873,-0.739214,367.958,0.0583868,-0.534288,0.0529561,-0.261376,-0.219956,375.804,-0.18192,-0.306052,-0.205342,-0.217349,-0.294046
354.673,-0.409157,-0.770189,-0.441295,-0.472483,-0.739001,367.983,0.0524097,-0.534481,0.0469493,-0.26555,-0.221982,375.832,-0.18989,-0.306399,-0.211567,-0.221147,-0.296819
354.698,-0.409243,-0.77025,-0.441641,-0.473104,-0.738787,368.009,0.0461696,-0.534674,0.0407838,-0.269712,-0.224178,375.859,-0.197618,-0.306746,-0.217333,-0.224862,-0.299218
354.723,-0.409336,-0.770311,-0.441996,-0.473737,-0.73857,368.034,0.0396895,-0.534866,0.0344558,-0.273864,-0.226546,375.887,-0.205098,-0.307094,-0.222676,-0.228495,-0.301275
354.748,-0.409483,-0.770372,-0.44236,-0.47438,-0.738352,368.06,0.0330145,-0.535059,0.0279591,-0.278008,-0.229092,375.915,-0.212325,-0.307441,-0.227629,-0.232045,-0.303025
354.773,-0.409691,-0.770433,-0.442733,-0.475035,-0.738132,368.085,0.0261656,-0.535252,0.0213006,-0.282138,-0.231813,375.942,-0.219337,-0.307788,-0.232226,-0.235511,-0.304503
354.798,-0.409927,-0.770494,-0.443116,-0.4757,-0.737909,368.111,0.0191229,-0.535444,0.0144798,-0.286254,-0.23471,375.97,-0.226148,-0.308135,-0.236504,-0.238894,-0.305745
354.823,-0.410237,-0.770555,-0.443507,-0.476377,-0.737685,368.136,0.0118468,-0.535637,0.00749109,-0.290359,-0.237787,375.997,-0.23273,-0.308482,-0.240497,-0.242194,-0.306786
354.848,-0.410559,-0.770616,-0.443908,-0.477066,-0.737458,368.162,0.00436468,-0.535829,0.000337196,-0.294449,-0.241043,376.025,-0.239113,-0.30883,-0.24424,-0.245412,-0.307658
354.873,-0.41096,-0.770677,-0.444318,-0.477765,-0.73723,368.187,-0.00332707,-0.536022,-0.00697863,-0.298524,-0.244477,376.052,-0.245283,-0.309177,-0.247762,-0.248547,-0.308392
354.898,-0.411392,-0.770738,-0.444737,-0.478475,-0.737,368.213,-0.0112171,-0.536215,-0.0144614,-0.302584,-0.248092,376.08,-0.25123,-0.309524,-0.251097,-0.251604,-0.309017
354.923,-0.411877,-0.770799,-0.445166,-0.479197,-0.736767,368.238,-0.0193477,-0.536407,-0.0221073,-0.306629,-0.251886,376.107,-0.25697,-0.309871,-0.254265,-0.25458,-0.309556
354.948,-0.412347,-0.77086,-0.445603,-0.47993,-0.736533,368.264,-0.0277218,-0.5366,-0.029924,-0.310661,-0.255863,376.135,-0.262518,-0.310219,-0.257288,-0.257476,-0.310031
354.973,-0.412856,-0.770921,-0.446051,-0.480675,-0.736296,368.289,-0.0362123,-0.536793,-0.0378914,-0.314671,-0.260013,376.162,-0.267868,-0.310566,-0.260186,-0.260292,-0.31046
354.998,-0.413371,-0.770982,-0.446507,-0.481431,-0.736058,368.315,-0.0448991,-0.536986,-0.0460228,-0.318667,-0.264342,376.19,-0.273024,-0.310913,-0.262973,-0.26303,-0.310857
355.023,-0.414007,-0.771043,-0.446973,-0.482198,-0.735818,368.341,-0.0537755,-0.537179,-0.0543157,-0.322646,-0.268848,376.217,-0.278029,-0.31126,-0.265663,-0.265691,-0.311232
355.048,-0.414708,-0.771104,-0.447448,-0.482976,-0.735575,368.366,-0.0628593,-0.537371,-0.0627574,-0.326604,-0.273525,376.245,-0.282929,-0.311607,-0.268263,-0.268276,-0.311595
355.073,-0.41545,-0.771165,-0.447932,-0.483766,-0.735331,368.392,-0.0721431,-0.537564,-0.071344,-0.330541,-0.278367,376.272,-0.287755,-0.311954,-0.270779,-0.270785,-0.311949
355.097,-0.416223,-0.771226,-0.448426,-0.484568,-0.735084,368.417,-0.0816129,-0.537757,-0.0800782,-0.334458,-0.283377,376.3,-0.292545,-0.312302,-0.273217,-0.273219,-0.3123
355.122,-0.416994,-0.771287,-0.44893,-0.485382,-0.734835,368.443,-0.0912824,-0.53795,-0.088952,-0.338354,-0.288548,376.327,-0.297212,-0.312649,-0.275578,-0.275579,-0.312648
355.147,-0.417743,-0.771348,-0.449443,-0.486207,-0.734584,368.468,-0.101025,-0.538143,-0.0979566,-0.342225,-0.293874,376.355,-0.301668,-0.312996,-0.277867,-0.277867,-0.312996
355.172,-0.418607,-0.771409,-0.449966,-0.487043,-0.734331,368.494,-0.110896,-0.538336,-0.10709,-0.346074,-0.299351,376.382,-0.305929,-0.313343,-0.280084,-0.280084,-0.313343
355.197,-0.419386,-0.77147,-0.450498,-0.487891,-0.734076,368.519,-0.12091,-0.538528,-0.116342,-0.349898,-0.304972,376.41,-0.310029,-0.31369,-0.282231,-0.282231,-0.31369
355.222,-0.42027,-0.771531,-0.45104,-0.488751,-0.733819,368.545,-0.131034,-0.538721,-0.125713,-0.353699,-0.310735,376.437,-0.313971,-0.314037,-0.284308,-0.284308,-0.314037
355.247,-0.421253,-0.771592,-0.451591,-0.489623,-0.73356,368.57,-0.141255,-0.538914,-0.135192,-0.357475,-0.316631,376.465,-0.317778,-0.314384,-0.286316,-0.286316,-0.314384
355.272,-0.422262,-0.771653,-0.452152,-0.490506,-0.733299,368.596,-0.151498,-0.539107,-0.144768,-0.361225,-0.32265,376.492,-0.321435,-0.314731,-0.288259,-0.288259,-0.314731
355.297,-0.423331,-0.771714,-0.452723,-0.491401,-0.733035,368.621,-0.161762,-0.539299,-0.154436,-0.364948,-0.328788,376.52,-0.324976,-0.315077,-0.290136,-0.290136,-0.315077
355.322,-0.424461,-0.771775,-0.453303,-0.492308,-0.73277,368.647,-0.172026,-0.539492,-0.16419,-0.368645,-0.335037,376.547,-0.328415,-0.315424,-0.291949,-0.291949,-0.315424
355.347,-0.425669,-0.771836,-0.453892,-0.493226,-0.732502,368.672,-0.18227,-0.539685,-0.174018,-0.372316,-0.341387,376.575,-0.331828,-0.315771,-0.2937,-0.2937,-0.315771
355.372,-0.426983,-0.771897,-0.454492,-0.494156,-0.732233,368.698,-0.192512,-0.539878,-0.183908,-0.375958,-0.347828,376.602,-0.335219,-0.316118,-0.295389,-0.295389,-0.316118
355.397,-0.428355,-0.771958,-0.455101,-0.495098,-0.731961,368.723,-0.202837,-0.540071,-0.193851,-0.379572,-0.35435,376.63,-0.33849,-0.316465,-0.297018,-0.297018,-0.316465
355.422,-0.429797,-0.772019,-0.455718,-0.49605,-0.731688,368.749,-0.213127,-0.540263,-0.20383,-0.383155,-0.360939,376.657,-0.341653,-0.316811,-0.298588,-0.298588,-0.316811
355.447,-0.431303,-0.77208,-0.456346,-0.497014,-0.731412,368.775,-0.223307,-0.540456,-0.213839,-0.386708,-0.367587,376.684,-0.344717,-0.317158,-0.300103,-0.300103,-0.317158
355.472,-0.432912,-0.772141,-0.456983,-0.497989,-0.731135,368.8,-0.233384,-0.540649,-0.223856,-0.390228,-0.374277,376.712,-0.347663,-0.317505,-0.301561,-0.301561,-0.317505
355.497,-0.434636,-0.772202,-0.457629,-0.498976,-0.730855,368.826,-0.243411,-0.540841,-0.233881,-0.393718,-0.381005,376.739,-0.350475,-0.317852,-0.302966,-0.302966,-0.317852
355.522,-0.436459,-0.772264,-0.458285,-0.499975,-0.730574,368.851,-0.253358,-0.541034,-0.243897,-0.397177,-0.387754,376.767,-0.353176,-0.318198,-0.304317,-0.304317,-0.318198
355.547,-0.438466,-0.772325,-0.45895,-0.500984,-0.73029,368.877,-0.263172,-0.541227,-0.253895,-0.400605,-0.394516,376.794,-0.35587,-0.318545,-0.305617,-0.305617,-0.318545
355.572,-0.440569,-0.772386,-0.459624,-0.502005,-0.730005,368.902,-0.272805,-0.541419,-0.263855,-0.404001,-0.401273,376.822,-0.35852,-0.318892,-0.306868,-0.306868,-0.318892
355.597,-0.442741,-0.772447,-0.460308,-0.503036,-0.729718,368.928,-0.282265,-0.541612,-0.27376,-0.407362,-0.40801,376.849,-0.36108,-0.319238,-0.308072,-0.308072,-0.319238
355.622,-0.445027,-0.772508,-0.461,-0.504079,-0.729429,368.953,-0.291569,-0.541805,-0.283599,-0.41069,-0.414714,376.877,-0.363486,-0.319585,-0.309228,-0.309228,-0.319585
355.647,-0.447449,-0.772569,-0.461702,-0.505132,-0.729138,368.979,-0.300715,-0.541998,-0.293362,-0.413984,-0.421375,376.904,-0.365756,-0.319931,-0.310339,-0.310339,-0.319931
355.672,-0.449948,-0.77263,-0.462412,-0.506196,-0.728846,369.004,-0.309726,-0.54219,-0.303022,-0.417242,-0.427971,376.932,-0.367939,-0.320278,-0.311408,-0.311408,-0.320278
355.697,-0.452485,-0.772691,-0.463132,-0.507271,-0.728552,369.03,-0.318516,-0.542383,-0.312576,-0.420466,-0.434493,376.959,-0.370044,-0.320624,-0.312435,-0.312435,-0.320624
355.722,-0.455124,-0.772751,-0.463861,-0.508357,-0.728255,369.055,-0.327073,-0.542575,-0.321997,-0.423651,-0.440921,376.987,-0.372101,-0.320971,-0.313421,-0.313421,-0.320971
355.747,-0.45782,-0.772812,-0.4646,-0.509455,-0.727957,369.081,-0.335431,-0.542768,-0.331286,-0.426803,-0.44725,377.014,-0.37412,-0.321317,-0.314368,-0.314368,-0.321317
355.772,-0.460579,-0.772873,-0.465347,-0.510562,-0.727658,369.106,-0.343551,-0.54296,-0.340413,-0.429916,-0.453457,377.041,-0.376124,-0.321664,-0.315279,-0.315279,-0.321664
355.797,-0.463269,-0.772934,-0.466103,-0.511681,-0.727356,369.132,-0.351446,-0.543153,-0.349375,-0.432994,-0.459534,377.069,-0.378121,-0.322011,-0.316154,-0.316154,-0.322011
355.822,-0.465979,-0.772995,-0.466869,-0.512811,-0.727053,369.157,-0.359105,-0.543346,-0.358154,-0.436034,-0.465465,377.096,-0.380083,-0.322357,-0.316994,-0.316994,-0.322357
355.847,-0.468647,-0.773056,-0.467644,-0.513953,-0.726747,369.183,-0.36657,-0.543538,-0.366734,-0.439036,-0.471236,377.124,-0.381989,-0.322704,-0.317802,-0.317802,-0.322704
355.872,-0.471194,-0.773117,-0.468429,-0.515106,-0.72644,369.208,-0.373806,-0.543731,-0.375105,-0.441999,-0.476837,377.151,-0.383765,-0.32305,-0.318578,-0.318578,-0.32305
355.897,-0.473673,-0.773178,-0.469222,-0.516269,-0.726131,369.234,-0.380772,-0.543923,-0.383259,-0.444926,-0.482256,377.179,-0.385474,-0.323397,-0.319324,-0.319324,-0.323397
355.922,-0.476195,-0.773239,-0.470025,-0.517443,-0.72582,369.259,-0.387552,-0.544116,-0.39118,-0.447813,-0.487482,377.206,-0.387193,-0.323743,-0.320043,-0.320043,-0.323743
355.947,-0.478599,-0.7733,-0.470837,-0.518629,-0.725508,369.285,-0.394143,-0.544308,-0.398849,-0.450658,-0.492499,377.234,-0.388896,-0.32409,-0.320734,-0.320734,-0.32409
355.972,-0.48103,-0.773361,-0.471658,-0.519825,-0.725194,369.31,-0.40047,-0.544501,-0.40627,-0.453465,-0.497305,377.261,-0.390568,-0.324436,-0.3214,-0.3214,-0.324436
355.997,-0.483359,-0.773422,-0.472488,-0.521032,-0.724878,369.336,-0.406588,-0.544693,-0.413436,-0.456235,-0.501894,377.289,-0.392234,-0.324783,-0.322041,-0.322041,-0.324783
356.022,-0.485639,-0.773483,-0.473328,-0.522251,-0.72456,369.361,-0.412489,-0.544886,-0.420332,-0.458964,-0.506253,377.316,-0.393838,-0.32513,-0.322659,-0.322659,-0.32513
356.047,-0.487836,-0.773544,-0.474178,-0.523482,-0.72424,369.387,-0.418273,-0.545078,-0.426957,-0.461653,-0.510382,377.344,-0.395364,-0.325476,-0.323255,-0.323255,-0.325476
356.072,-0.489918,-0.773605,-0.475037,-0.524724,-0.723918,369.412,-0.423796,-0.545271,-0.433299,-0.4643,-0.51427,377.371,-0.396808,-0.325823,-0.323831,-0.323831,-0.325823
356.097,-0.49199,-0.773666,-0.475905,-0.525977,-0.723595,369.438,-0.429067,-0.545463,-0.439364,-0.466908,-0.51792,377.398,-0.398284,-0.326169,-0.324388,-0.324388,-0.326169
356.122,-0.493971,-0.773727,-0.476783,-0.527241,-0.72327,369.463,-0.434114,-0.545656,-0.44515,-0.469475,-0.52133,377.426,-0.399699,-0.326516,-0.324927,-0.324927,-0.326516
356.147,-0.495867,-0.773788,-0.477671,-0.528516,-0.722943,369.489,-0.439036,-0.545848,-0.450653,-0.472002,-0.5245,377.453,-0.40102,-0.326863,-0.325449,-0.325449,-0.326863
356.172,-0.497685,-0.77385,-0.478567,-0.529803,-0.722614,369.514,-0.443803,-0.546041,-0.455873,-0.474486,-0.527428,377.481,-0.402307,-0.327209,-0.325954,-0.325954,-0.327209
356.197,-0.499411,-0.773911,-0.479473,-0.5311,-0.722284,369.539,-0.448325,-0.546233,-0.460818,-0.476929,-0.530123,377.508,-0.403548,-0.327556,-0.326445,-0.326445,-0.327556
356.222,-0.501123,-0.773972,-0.480387,-0.532407,-0.721952,369.565,-0.45274,-0.546426,-0.465494,-0.479332,-0.532588,377.536,-0.404775,-0.327903,-0.326923,-0.326923,-0.327903
356.247,-0.502734,-0.774033,-0.48131,-0.533724,-0.721619,369.59,-0.456997,-0.546618,-0.469906,-0.481694,-0.534831,377.563,-0.406018,-0.328249,-0.327387,-0.327387,-0.328249
356.272,-0.504299,-0.774094,-0.482241,-0.53505,-0.721285,369.616,-0.461077,-0.546811,-0.474064,-0.484016,-0.536859,377.591,-0.407254,-0.328596,-0.32784,-0.32784,-0.328596
356.297,-0.505806,-0.774156,-0.48318,-0.536386,-0.72095,369.642,-0.465015,-0.547004,-0.477972,-0.486296,-0.53868,377.618,-0.408439,-0.328942,-0.328282,-0.328282,-0.328942
356.322,-0.507234,-0.774217,-0.484128,-0.537732,-0.720613,369.667,-0.468909,-0.547197,-0.481642,-0.488534,-0.540305,377.646,-0.409544,-0.329289,-0.328714,-0.328714,-0.329289
356.347,-0.508653,-0.774278,-0.485084,-0.539087,-0.720275,369.693,-0.472765,-0.547389,-0.485087,-0.49073,-0.541746,377.673,-0.41057,-0.329636,-0.329136,-0.329136,-0.329636
