# Comparison of alpha(T) at 3 K/min for the three precursors.
T_C_mel_thiobarbiturate,alpha_mel_thiobarbiturate,T_C_mel_barbiturate,alpha_mel_barbiturate,T_C_melamine,alpha_melamine
304.995,0.878959,,,,
304.997,0.879429,,,,
304.999,0.879897,,,,
305.001,0.880365,,,,
305.003,0.88083,,,,
305.005,0.881295,,,,
305.008,0.88176,,,,
305.01,0.882221,,,,
305.012,0.882682,,,,
305.014,0.883143,,,,
305.016,0.8836,,,,
305.018,0.884058,,,,
305.02,0.884512,,,,
305.022,0.884967,,,,
305.025,0.885419,,,,
305.027,0.885872,,,,
305.029,0.886321,,,,
305.031,0.886771,,,,
305.033,0.88722,,,,
305.035,0.887665,,,,
305.037,0.888111,,,,
305.039,0.888553,,,,
305.041,0.888997,,,,
305.044,0.889437,,,,
305.046,0.889877,,,,
305.048,0.890317,,,,
305.05,0.890753,,,,
305.052,0.891189,,,,
305.054,0.891625,,,,
305.056,0.892059,,,,
305.058,0.892489,,,,
305.061,0.892921,,,,
305.063,0.893351,,,,
305.065,0.893777,,,,
305.067,0.894204,,,,
305.069,0.894628,,,,
305.071,0.895053,,,,
305.073,0.895476,,,,
305.075,0.895896,,,,
305.077,0.896316,,,,
305.08,0.896735,,,,
305.082,0.897151,,,,
305.084,0.897567,,,,
305.086,0.897982,,,,
305.088,0.898396,,,,
305.09,0.898808,,,,
305.092,0.899219,,,,
305.094,0.899628,,,,
305.097,0.900035,,,,
305.099,0.900441,,,,
305.101,0.900847,,,,
305.103,0.901249,,,,
305.105,0.901651,,,,
305.107,0.902053,,,,
305.109,0.902451,,,,
305.111,0.902849,,,,
305.113,0.903244,,,,
305.116,0.90364,,,,
305.118,0.904033,,,,
305.12,0.904426,,,,
305.122,0.904816,,,,
305.124,0.905206,,,,
305.126,0.905593,,,,
305.128,0.90598,,,,
305.13,0.906367,,,,
305.132,0.90675,,,,
305.135,0.907133,,,,
305.137,0.907513,,,,
305.139,0.907894,,,,
305.141,0.908272,,,,
305.143,0.908649,,,,
305.145,0.909026,,,,
305.147,0.9094,,,,
305.149,0.909773,,,,
305.152,0.910144,,,,
305.154,0.910515,,,,
305.156,0.910885,,,,
305.158,0.911252,,,,
305.16,0.911619,,,,
305.162,0.911983,,,,
305.164,0.912347,,,,
305.166,0.91271,,,,
305.168,0.913072,,,,
305.171,0.91343,,,,
305.173,0.913789,,,,
305.175,0.914147,,,,
305.177,0.914503,,,,
305.179,0.914858,,,,
305.181,0.91521,,,,
305.183,0.915563,,,,
305.185,0.915912,,,,
305.188,0.916261,,,,
305.19,0.91661,,,,
305.192,0.916955,,,,
305.194,0.917301,,,,
305.196,0.917645,,,,
305.198,0.917988,,,,
305.2,0.918328,,,,
305.202,0.918669,,,,
305.204,0.919006,,,,
305.207,0.919344,,,,
305.209,0.91968,,,,
305.211,0.920015,,,,
305.213,0.920348,,,,
305.215,0.92068,,,,
305.217,0.921012,,,,
305.219,0.92134,,,,
305.221,0.921669,,,,
305.223,0.921995,,,,
305.226,0.922321,,,,
305.228,0.922646,,,,
305.23,0.922968,,,,
305.232,0.92329,,,,
305.234,0.92361,,,,
305.236,0.92393,,,,
305.238,0.924247,,,,
305.24,0.924564,,,,
305.243,0.92488,,,,
305.245,0.925194,,,,
305.247,0.925507,,,,
305.249,0.92582,,,,
305.251,0.92613,,,,
305.253,0.926439,,,,
305.255,0.926748,,,,
305.257,0.927054,,,,
305.259,0.92736,,,,
305.262,0.927666,,,,
305.264,0.927969,,,,
305.266,0.928271,,,,
305.268,0.928572,,,,
305.27,0.928872,,,,
305.272,0.92917,,,,
305.274,0.929468,,,,
305.276,0.929764,,,,
305.279,0.93006,,,,
305.281,0.930353,,,,
305.283,0.930646,,,,
305.285,0.930936,,,,
305.287,0.931227,,,,
305.289,0.931517,,,,
305.291,0.931804,,,,
305.293,0.932091,,,,
305.295,0.932378,,,,
305.298,0.932661,,,,
305.3,0.932945,,,,
305.302,0.933227,,,,
305.304,0.933508,,,,
305.306,0.933787,,,,
305.308,0.934067,,,,
305.31,0.934344,,,,
305.312,0.934621,,,,
305.314,0.934896,,,,
305.317,0.935171,,,,
305.319,0.935443,,,,
305.321,0.935716,,,,
305.323,0.935986,,,,
305.325,0.936257,,,,
305.327,0.936526,,,,
305.329,0.936793,,,,
305.331,0.937061,,,,
305.334,0.937327,,,,
305.336,0.937592,,,,
305.338,0.937855,,,,
305.34,0.938118,,,,
305.342,0.938379,,,,
305.344,0.938639,,,,
305.346,0.938899,,,,
305.348,0.939157,,,,
305.35,0.939415,,,,
305.353,0.939671,,,,
305.355,0.939926,,,,
305.357,0.940181,,,,
305.359,0.940433,,,,
305.361,0.940686,,,,
305.363,0.940937,,,,
305.365,0.941188,,,,
305.367,0.941437,,,,
305.37,0.941685,,,,
305.372,0.941933,,,,
305.374,0.942178,,,,
305.376,0.942424,,,,
305.378,0.942667,,,,
305.38,0.94291,,,,
305.382,0.943153,,,,
305.384,0.943393,,,,
305.386,0.943634,,,,
305.389,0.943872,,,,
305.391,0.944111,,,,
305.393,0.944348,,,,
305.395,0.944585,,,,
305.397,0.94482,,,,
305.399,0.945055,,,,
305.401,0.945289,,,,
305.403,0.945521,,,,
305.405,0.945753,,,,
305.408,0.945983,,,,
305.41,0.946213,,,,
305.412,0.946442,,,,
305.414,0.94667,,,,
305.416,0.946896,,,,
305.418,0.947123,,,,
305.42,0.947348,,,,
305.422,0.947572,,,,
305.425,0.947795,,,,
305.427,0.948018,,,,
305.429,0.948239,,,,
305.431,0.94846,,,,
305.433,0.94868,,,,
305.435,0.948899,,,,
305.437,0.949117,,,,
305.439,0.949334,,,,
305.441,0.94955,,,,
305.444,0.949766,,,,
305.446,0.949981,,,,
305.448,0.950194,,,,
305.45,0.950407,,,,
305.452,0.95062,,,,
305.454,0.95083,,,,
305.456,0.951041,,,,
305.458,0.95125,,,,
305.46,0.951459,,,,
305.463,0.951666,,,,
305.465,0.951873,,,,
305.467,0.952078,,,,
305.469,0.952284,,,,
305.471,0.952488,,,,
305.473,0.952692,,,,
305.475,0.952894,,,,
305.477,0.953095,,,,
305.48,0.953297,,,,
305.482,0.953496,,,,
305.484,0.953696,,,,
305.486,0.953894,,,,
305.488,0.954091,,,,
305.49,0.954288,,,,
305.492,0.954484,,,,
305.494,0.954679,,,,
305.496,0.954873,,,,
305.499,0.955067,,,,
305.501,0.95526,,,,
305.503,0.955451,,,,
305.505,0.955643,,,,
305.507,0.955833,,,,
305.509,0.956022,,,,
305.511,0.956212,,,,
305.513,0.956399,,,,
305.515,0.956587,,,,
305.518,0.956773,,,,
305.52,0.956959,,,,
305.522,0.957144,,,,
305.524,0.957328,,,,
305.526,0.957512,,,,
305.528,0.957694,,,,
305.53,0.957876,,,,
305.532,0.958057,,,,
305.534,0.958237,,,,
305.537,0.958418,,,,
305.539,0.958596,,,,
305.541,0.958774,,,,
305.543,0.958952,,,,
305.545,0.959128,,,,
305.547,0.959305,,,,
305.549,0.959479,,,,
305.551,0.959653,,,,
305.553,0.959827,,,,
305.556,0.96,,,,
305.558,0.960172,,,,
305.56,0.960343,,,,
305.562,0.960515,,,,
305.564,0.960684,,,,
305.566,0.960854,,,,
305.568,0.961022,,,,
305.57,0.96119,,,,
305.573,0.961358,,,,
305.575,0.961524,,,,
305.577,0.961689,,,,
305.579,0.961855,,,,
305.581,0.962019,,,,
305.583,0.962182,,,,
305.585,0.962345,,,,
305.587,0.962507,,,,
305.589,0.962669,,,,
305.592,0.962829,,,,
305.594,0.962989,,,,
305.596,0.963149,,,,
305.598,0.963308,,,,
305.6,0.963465,,,,
305.602,0.963623,,,,
305.604,0.96378,,,,
305.606,0.963935,,,,
305.608,0.964091,,,,
305.611,0.964245,,,,
305.613,0.9644,,,,
305.615,0.964553,,,,
305.617,0.964705,,,,
305.619,0.964858,,,,
305.621,0.965009,,,,
305.623,0.965159,,,,
305.625,0.965309,,,,
305.627,0.965459,,,,
305.63,0.965607,,,,
305.632,0.965755,,,,
305.634,0.965902,,,,
305.636,0.966049,,,,
305.638,0.966195,,,,
305.64,0.966341,,,,
305.642,0.966485,,,,
305.644,0.966629,,,,
305.646,0.966773,,,,
305.649,0.966915,,,,
305.651,0.967058,,,,
305.653,0.967199,,,,
305.655,0.96734,,,,
305.657,0.96748,,,,
305.659,0.96762,,,,
305.661,0.967759,,,,
305.663,0.967897,,,,
305.665,0.968035,,,,
305.668,0.968172,,,,
305.67,0.968308,,,,
305.672,0.968444,,,,
305.674,0.968579,,,,
305.676,0.968713,,,,
305.678,0.968847,,,,
305.68,0.968981,,,,
305.682,0.969114,,,,
305.684,0.969246,,,,
305.687,0.969378,,,,
305.689,0.969509,,,,
305.691,0.969639,,,,
305.693,0.969769,,,,
305.695,0.969898,,,,
305.697,0.970027,,,,
305.699,0.970156,,,,
305.701,0.970283,,,,
305.703,0.970409,,,,
305.706,0.970536,,,,
305.708,0.970661,,,,
305.71,0.970787,,,,
305.712,0.970911,,,,
305.714,0.971035,,,,
305.716,0.971159,,,,
305.718,0.971282,,,,
305.72,0.971404,,,,
305.722,0.971526,,,,
305.724,0.971647,,,,
305.727,0.971768,,,,
305.729,0.971888,,,,
305.731,0.972007,,,,
305.733,0.972126,,,,
305.735,0.972244,,,,
305.737,0.972362,,,,
305.739,0.972479,,,,
305.741,0.972596,,,,
305.743,0.972713,,,,
305.746,0.972828,,,,
305.748,0.972943,,,,
305.75,0.973058,,,,
305.752,0.973172,,,,
305.754,0.973286,,,,
305.756,0.973399,,,,
305.758,0.973511,,,,
305.76,0.973623,,,,
305.762,0.973734,,,,
305.765,0.973845,,,,
305.767,0.973955,,,,
305.769,0.974065,,,,
305.771,0.974174,,,,
305.773,0.974283,,,,
305.775,0.974391,,,,
305.777,0.974499,,,,
305.779,0.974606,,,,
305.781,0.974713,,,,
305.784,0.974819,,,,
305.786,0.974924,,,,
305.788,0.975029,,,,
305.79,0.975134,,,,
305.792,0.975238,,,,
305.794,0.975342,,,,
305.796,0.975445,,,,
305.798,0.975548,,,,
305.8,0.97565,,,,
305.803,0.975752,,,,
305.805,0.975853,,,,
305.807,0.975954,,,,
305.809,0.976054,,,,
305.811,0.976154,,,,
305.813,0.976253,,,,
305.815,0.976352,,,,
305.817,0.97645,,,,
305.819,0.976548,,,,
305.822,0.976645,,,,
305.824,0.976742,,,,
305.826,0.976839,,,,
305.828,0.976935,,,,
305.83,0.97703,,,,
305.832,0.977125,,,,
305.834,0.97722,,,,
305.836,0.977314,,,,
305.838,0.977407,,,,
305.84,0.9775,,,,
305.843,0.977593,,,,
305.845,0.977686,,,,
305.847,0.977777,,,,
305.849,0.977868,,,,
305.851,0.977959,,,,
305.853,0.97805,,,,
305.855,0.97814,,,,
305.857,0.97823,,,,
305.859,0.978319,,,,
305.862,0.978407,,,,
305.864,0.978496,,,,
305.866,0.978584,,,,
305.868,0.978671,,,,
305.87,0.978758,,,,
305.872,0.978845,,,,
305.874,0.978931,,,,
305.876,0.979017,,,,
305.878,0.979102,,,,
305.881,0.979187,,,,
305.883,0.979271,,,,
305.885,0.979355,,,,
305.887,0.979439,,,,
305.889,0.979522,,,,
305.891,0.979604,,,,
305.893,0.979687,,,,
305.895,0.979769,,,,
305.897,0.97985,,,,
305.9,0.979931,,,,
305.902,0.980012,,,,
305.904,0.980093,,,,
305.906,0.980172,,,,
305.908,0.980252,,,,
305.91,0.980331,,,,
305.912,0.98041,,,,
305.914,0.980488,,,,
305.916,0.980566,,,,
305.919,0.980643,,,,
305.921,0.980721,,,,
305.923,0.980797,,,,
305.925,0.980874,,,,
305.927,0.98095,,,,
305.929,0.981026,,,,
305.931,0.981101,,,,
305.933,0.981175,,,,
305.935,0.98125,,,,
305.938,0.981324,,,,
305.94,0.981398,,,,
305.942,0.981471,,,,
305.944,0.981544,,,,
305.946,0.981617,,,,
305.948,0.981689,,,,
305.95,0.981761,,,,
305.952,0.981833,,,,
305.954,0.981904,,,,
305.956,0.981975,,,,
305.959,0.982045,,,,
305.961,0.982115,,,,
305.963,0.982185,,,,
305.965,0.982254,,,,
305.967,0.982324,,,,
305.969,0.982392,,,,
305.971,0.98246,,,,
305.973,0.982529,,,,
305.975,0.982596,,,,
305.978,0.982663,,,,
305.98,0.98273,,,,
305.982,0.982797,,,,
305.984,0.982863,,,,
305.986,0.982929,,,,
305.988,0.982995,,,,
