# DSC deconvolution: T (C), smoothed signal, baseline, components (mW/mg).
T_C_1K,DSC_smoothed_1K,baseline_1K,peak_minus_baseline_1K,FS_fit_1K,T_C_3K,DSC_smoothed_3K,baseline_3K,peak_minus_baseline_3K,FS_fit_3K,T_C_5K,DSC_smoothed_5K,baseline_5K,peak_minus_baseline_5K,FS_fit_5K
520.365,-1.33197,-1.46584,0.133861,-1.32333,531.501,-0.561205,-0.695781,0.134577,-0.580704,534.203,-0.392826,-0.623395,0.230568,-0.43486
520.404,-1.33175,-1.4661,0.134348,-1.32311,531.546,-0.560871,-0.695933,0.135061,-0.57996,534.245,-0.391984,-0.623493,0.231509,-0.433837
520.443,-1.33148,-1.46637,0.134893,-1.3229,531.591,-0.560526,-0.696084,0.135558,-0.579213,534.288,-0.391185,-0.623592,0.232406,-0.432809
520.482,-1.33127,-1.46664,0.135364,-1.32269,531.636,-0.560172,-0.696235,0.136063,-0.578461,534.33,-0.390416,-0.62369,0.233274,-0.431778
520.521,-1.33106,-1.4669,0.135844,-1.32248,531.681,-0.55982,-0.696386,0.136566,-0.577705,534.373,-0.389659,-0.623789,0.23413,-0.430744
520.56,-1.3309,-1.46717,0.136271,-1.32227,531.726,-0.559467,-0.696538,0.13707,-0.576943,534.415,-0.388906,-0.623887,0.234982,-0.429705
520.599,-1.3307,-1.46744,0.136733,-1.32206,531.771,-0.559122,-0.696689,0.137566,-0.576178,534.458,-0.388168,-0.623986,0.235818,-0.428663
520.638,-1.3305,-1.4677,0.137203,-1.32186,531.816,-0.558788,-0.69684,0.138052,-0.575408,534.5,-0.387442,-0.624084,0.236643,-0.427617
520.677,-1.33025,-1.46797,0.137718,-1.32165,531.861,-0.558469,-0.696991,0.138522,-0.574634,534.543,-0.386721,-0.624183,0.237462,-0.426567
520.716,-1.33002,-1.46824,0.138213,-1.32144,531.906,-0.558137,-0.697142,0.139006,-0.573856,534.585,-0.385996,-0.624281,0.238286,-0.425513
520.755,-1.32978,-1.4685,0.138727,-1.32124,531.951,-0.557812,-0.697294,0.139481,-0.573073,534.628,-0.385259,-0.62438,0.239121,-0.424455
520.794,-1.32954,-1.46877,0.139232,-1.32103,531.996,-0.557497,-0.697445,0.139948,-0.572286,534.67,-0.384498,-0.624478,0.239981,-0.423394
520.833,-1.32924,-1.46904,0.139796,-1.32083,532.041,-0.55714,-0.697596,0.140456,-0.571495,534.713,-0.383697,-0.624577,0.240879,-0.422327
520.872,-1.32894,-1.4693,0.140364,-1.32063,532.086,-0.556795,-0.697747,0.140952,-0.570699,534.755,-0.382858,-0.624675,0.241817,-0.421257
520.911,-1.32867,-1.46957,0.140906,-1.32043,532.131,-0.556417,-0.697899,0.141482,-0.569899,534.798,-0.382014,-0.624774,0.24276,-0.420184
520.95,-1.32843,-1.46984,0.141412,-1.32023,532.176,-0.556007,-0.69805,0.142043,-0.569094,534.84,-0.381188,-0.624872,0.243684,-0.419105
520.989,-1.32818,-1.47011,0.141927,-1.32003,532.221,-0.555543,-0.698201,0.142658,-0.568285,534.882,-0.38037,-0.624971,0.244601,-0.418024
521.028,-1.32793,-1.47037,0.142444,-1.31983,532.266,-0.55504,-0.698353,0.143313,-0.567472,534.925,-0.37955,-0.625069,0.24552,-0.416939
521.067,-1.32763,-1.47064,0.14301,-1.31963,532.311,-0.55446,-0.698504,0.144044,-0.566654,534.967,-0.37871,-0.625168,0.246458,-0.41585
521.106,-1.32742,-1.47091,0.143491,-1.31944,532.356,-0.553919,-0.698655,0.144736,-0.565833,535.01,-0.377848,-0.625266,0.247418,-0.414757
521.145,-1.3272,-1.47117,0.14397,-1.31924,532.401,-0.553374,-0.698806,0.145433,-0.565007,535.052,-0.376969,-0.625365,0.248396,-0.413659
521.184,-1.32702,-1.47144,0.144415,-1.31905,532.446,-0.552795,-0.698958,0.146163,-0.564176,535.095,-0.376089,-0.625463,0.249374,-0.412557
521.223,-1.32683,-1.47171,0.144876,-1.31886,532.491,-0.552212,-0.699109,0.146897,-0.563341,535.137,-0.375208,-0.625562,0.250353,-0.411452
521.262,-1.32663,-1.47197,0.14534,-1.31867,532.536,-0.551654,-0.699261,0.147606,-0.562502,535.18,-0.374319,-0.62566,0.251341,-0.410343
521.301,-1.32641,-1.47224,0.145832,-1.31848,532.581,-0.55111,-0.699412,0.148302,-0.561658,535.222,-0.373419,-0.625759,0.25234,-0.409231
521.34,-1.32621,-1.47251,0.146293,-1.31829,532.627,-0.550571,-0.699563,0.148992,-0.560811,535.265,-0.372486,-0.625857,0.253372,-0.408114
521.379,-1.32598,-1.47277,0.146797,-1.3181,532.672,-0.550071,-0.699715,0.149644,-0.559959,535.307,-0.371529,-0.625956,0.254426,-0.406994
521.418,-1.3258,-1.47304,0.147243,-1.31791,532.717,-0.549535,-0.699866,0.150331,-0.559104,535.35,-0.370643,-0.626054,0.255412,-0.405869
521.457,-1.32559,-1.47331,0.147721,-1.31773,532.762,-0.549004,-0.700017,0.151013,-0.558244,535.392,-0.369726,-0.626153,0.256426,-0.404741
521.496,-1.32534,-1.47357,0.148237,-1.31754,532.807,-0.548446,-0.700168,0.151722,-0.55738,535.434,-0.368811,-0.626251,0.25744,-0.40361
521.535,-1.32507,-1.47384,0.148773,-1.31736,532.852,-0.547882,-0.70032,0.152438,-0.556513,535.477,-0.367867,-0.62635,0.258483,-0.402474
521.574,-1.32482,-1.47411,0.149291,-1.31718,532.897,-0.547332,-0.700471,0.153139,-0.555641,535.519,-0.366906,-0.626448,0.259542,-0.401336
521.613,-1.32455,-1.47437,0.149819,-1.317,532.942,-0.54681,-0.700622,0.153812,-0.554765,535.562,-0.365923,-0.626547,0.260624,-0.400193
521.652,-1.32427,-1.47464,0.150369,-1.31682,532.987,-0.546248,-0.700773,0.154526,-0.553886,535.604,-0.364945,-0.626645,0.2617,-0.399045
521.691,-1.32402,-1.47491,0.150888,-1.31664,533.032,-0.545713,-0.700925,0.155211,-0.553002,535.647,-0.363971,-0.626744,0.262773,-0.397894
521.73,-1.32371,-1.47517,0.151469,-1.31647,533.077,-0.545184,-0.701076,0.155892,-0.552114,535.689,-0.363016,-0.626842,0.263826,-0.39674
521.769,-1.32343,-1.47544,0.152016,-1.31629,533.122,-0.544651,-0.701227,0.156576,-0.551222,535.732,-0.362081,-0.626941,0.26486,-0.395581
521.808,-1.32315,-1.47571,0.152563,-1.31612,533.167,-0.544108,-0.701378,0.157271,-0.550326,535.774,-0.36115,-0.627039,0.26589,-0.39442
521.847,-1.32275,-1.47598,0.153222,-1.31595,533.212,-0.543582,-0.701529,0.157947,-0.549427,535.817,-0.360221,-0.627138,0.266917,-0.393254
521.886,-1.3224,-1.47624,0.153838,-1.31578,533.257,-0.54307,-0.70168,0.158611,-0.548524,535.859,-0.359296,-0.627237,0.267941,-0.392084
521.925,-1.3221,-1.47651,0.154411,-1.31561,533.302,-0.542556,-0.701831,0.159276,-0.547617,535.902,-0.358389,-0.627335,0.268946,-0.39091
521.964,-1.32188,-1.47678,0.154898,-1.31544,533.347,-0.542,-0.701982,0.159982,-0.546706,535.944,-0.357538,-0.627434,0.269896,-0.389733
522.003,-1.32163,-1.47704,0.155416,-1.31527,533.392,-0.541418,-0.702133,0.160715,-0.545792,535.987,-0.35669,-0.627532,0.270842,-0.388552
522.042,-1.32142,-1.47731,0.15589,-1.31511,533.437,-0.540865,-0.702284,0.16142,-0.544874,536.029,-0.355838,-0.627631,0.271793,-0.387367
522.081,-1.32122,-1.47758,0.15636,-1.31495,533.482,-0.540318,-0.702435,0.162117,-0.543952,536.072,-0.354988,-0.62773,0.272742,-0.386179
522.12,-1.32097,-1.47784,0.156877,-1.31479,533.527,-0.539763,-0.702586,0.162824,-0.543026,536.114,-0.354152,-0.627828,0.273677,-0.384988
522.159,-1.32072,-1.47811,0.157387,-1.31463,533.572,-0.539186,-0.702737,0.163552,-0.542096,536.157,-0.353316,-0.627927,0.274611,-0.383793
522.198,-1.32048,-1.47838,0.157898,-1.31447,533.617,-0.538598,-0.702888,0.164291,-0.541163,536.199,-0.35245,-0.628026,0.275575,-0.382594
522.237,-1.32021,-1.47864,0.158432,-1.31431,533.661,-0.538,-0.703039,0.165039,-0.540225,536.242,-0.351572,-0.628124,0.276552,-0.381392
522.276,-1.31993,-1.47891,0.158986,-1.31416,533.706,-0.537416,-0.70319,0.165774,-0.539284,536.285,-0.350681,-0.628223,0.277541,-0.380186
522.315,-1.31967,-1.47918,0.15951,-1.314,533.751,-0.53683,-0.703341,0.166511,-0.53834,536.327,-0.349787,-0.628321,0.278535,-0.378977
522.354,-1.31938,-1.47945,0.160066,-1.31385,533.796,-0.536232,-0.703492,0.16726,-0.537392,536.37,-0.348877,-0.62842,0.279543,-0.377764
522.393,-1.31906,-1.47971,0.160652,-1.3137,533.841,-0.535609,-0.703643,0.168034,-0.536441,536.412,-0.347941,-0.628519,0.280578,-0.376546
522.432,-1.31879,-1.47998,0.161187,-1.31355,533.886,-0.535006,-0.703794,0.168788,-0.535486,536.455,-0.346991,-0.628618,0.281627,-0.375326
522.471,-1.31845,-1.48025,0.161793,-1.31341,533.931,-0.534376,-0.703945,0.169569,-0.534527,536.497,-0.346074,-0.628716,0.282643,-0.374102
522.51,-1.31817,-1.48051,0.162343,-1.31326,533.976,-0.53378,-0.704096,0.170316,-0.533564,536.54,-0.345163,-0.628815,0.283652,-0.372874
522.549,-1.31793,-1.48078,0.162849,-1.31312,534.021,-0.533174,-0.704247,0.171072,-0.532598,536.582,-0.344239,-0.628914,0.284675,-0.371644
522.588,-1.31771,-1.48105,0.163342,-1.31298,534.066,-0.532588,-0.704398,0.17181,-0.531628,536.625,-0.343276,-0.629012,0.285737,-0.37041
522.627,-1.31752,-1.48131,0.163791,-1.31284,534.111,-0.531984,-0.704549,0.172565,-0.530655,536.668,-0.342297,-0.629111,0.286814,-0.369173
522.666,-1.31728,-1.48158,0.164305,-1.3127,534.156,-0.531394,-0.704699,0.173306,-0.529678,536.71,-0.341315,-0.62921,0.287894,-0.367932
522.705,-1.31708,-1.48185,0.164771,-1.31257,534.201,-0.530749,-0.70485,0.174101,-0.528698,536.753,-0.340335,-0.629309,0.288974,-0.366689
522.744,-1.31689,-1.48211,0.165225,-1.31243,534.246,-0.530076,-0.705001,0.174926,-0.527714,536.795,-0.339351,-0.629407,0.290056,-0.365441
522.783,-1.31666,-1.48238,0.165718,-1.3123,534.291,-0.529414,-0.705152,0.175738,-0.526727,536.838,-0.33833,-0.629506,0.291177,-0.364189
522.822,-1.31642,-1.48265,0.166227,-1.31217,534.335,-0.528792,-0.705303,0.176511,-0.525736,536.88,-0.337274,-0.629605,0.292331,-0.362935
522.861,-1.31616,-1.48292,0.166756,-1.31204,534.38,-0.528149,-0.705454,0.177305,-0.524742,536.923,-0.336211,-0.629704,0.293493,-0.361678
522.9,-1.31592,-1.48318,0.167257,-1.31192,534.425,-0.52749,-0.705605,0.178116,-0.523744,536.966,-0.335148,-0.629802,0.294655,-0.360417
522.939,-1.31573,-1.48345,0.167716,-1.31179,534.47,-0.526798,-0.705756,0.178958,-0.522742,537.008,-0.334139,-0.629901,0.295762,-0.359154
522.978,-1.31554,-1.48371,0.168177,-1.31167,534.515,-0.526115,-0.705907,0.179792,-0.521737,537.051,-0.333151,-0.63,0.296849,-0.357888
523.017,-1.31535,-1.48398,0.16863,-1.31155,534.56,-0.525445,-0.706058,0.180614,-0.52073,537.093,-0.332128,-0.630098,0.29797,-0.356619
523.056,-1.31508,-1.48425,0.169168,-1.31143,534.605,-0.524759,-0.706209,0.18145,-0.519718,537.136,-0.331113,-0.630197,0.299084,-0.355347
523.095,-1.3149,-1.48451,0.169617,-1.31131,534.65,-0.52408,-0.70636,0.18228,-0.518704,537.178,-0.330112,-0.630296,0.300184,-0.354073
523.134,-1.31467,-1.48478,0.170111,-1.3112,534.695,-0.523404,-0.706511,0.183107,-0.517686,537.221,-0.329138,-0.630394,0.301257,-0.352795
523.173,-1.31442,-1.48505,0.170625,-1.31109,534.74,-0.522708,-0.706662,0.183954,-0.516666,537.263,-0.328183,-0.630493,0.30231,-0.351514
523.212,-1.31419,-1.48531,0.171127,-1.31098,534.785,-0.521985,-0.706813,0.184828,-0.515643,537.306,-0.327252,-0.630592,0.30334,-0.35023
523.251,-1.31394,-1.48558,0.171639,-1.31087,534.83,-0.521275,-0.706964,0.18569,-0.514616,537.348,-0.326332,-0.63069,0.304359,-0.348944
523.29,-1.31365,-1.48585,0.172195,-1.31076,534.875,-0.520551,-0.707115,0.186564,-0.513587,537.391,-0.325414,-0.630789,0.305375,-0.347654
523.329,-1.3134,-1.48611,0.172712,-1.31066,534.92,-0.519832,-0.707266,0.187434,-0.512554,537.434,-0.324493,-0.630888,0.306395,-0.346362
523.368,-1.31319,-1.48638,0.173189,-1.31056,534.965,-0.519098,-0.707417,0.188319,-0.511519,537.476,-0.323555,-0.630986,0.307432,-0.345066
523.407,-1.31296,-1.48665,0.173693,-1.31046,535.01,-0.518356,-0.707568,0.189213,-0.510481,537.519,-0.322614,-0.631085,0.308471,-0.343767
523.446,-1.31283,-1.48692,0.174085,-1.31036,535.055,-0.517584,-0.707719,0.190135,-0.509439,537.561,-0.321696,-0.631184,0.309488,-0.342466
523.485,-1.31264,-1.48718,0.174543,-1.31026,535.1,-0.516779,-0.70787,0.191091,-0.508395,537.604,-0.320809,-0.631282,0.310474,-0.341163
523.524,-1.31246,-1.48745,0.174994,-1.31017,535.145,-0.515974,-0.708021,0.192047,-0.507348,537.646,-0.319946,-0.631381,0.311435,-0.339857
523.563,-1.31225,-1.48772,0.175467,-1.31008,535.19,-0.515181,-0.708172,0.192991,-0.506298,537.689,-0.319086,-0.631479,0.312393,-0.338548
523.602,-1.312,-1.48798,0.175979,-1.30999,535.235,-0.514376,-0.708323,0.193948,-0.505245,537.731,-0.318211,-0.631578,0.313367,-0.337238
523.641,-1.31177,-1.48825,0.176479,-1.3099,535.28,-0.513538,-0.708474,0.194936,-0.504189,537.774,-0.317393,-0.631676,0.314283,-0.335925
523.68,-1.31149,-1.48852,0.17703,-1.30982,535.325,-0.512709,-0.708625,0.195916,-0.503131,537.816,-0.316586,-0.631775,0.315189,-0.33461
523.719,-1.31125,-1.48878,0.177536,-1.30974,535.37,-0.511891,-0.708776,0.196885,-0.50207,537.859,-0.315768,-0.631874,0.316106,-0.33329
523.758,-1.31095,-1.48905,0.178095,-1.30966,535.414,-0.511099,-0.708927,0.197828,-0.501006,537.901,-0.314955,-0.631972,0.317017,-0.33197
523.797,-1.31069,-1.48932,0.178623,-1.30958,535.459,-0.510317,-0.709078,0.198762,-0.49994,537.944,-0.314166,-0.63207,0.317905,-0.330647
523.836,-1.31042,-1.48958,0.179167,-1.30951,535.504,-0.509536,-0.709229,0.199693,-0.49887,537.986,-0.313377,-0.632169,0.318792,-0.329322
523.875,-1.31017,-1.48985,0.179681,-1.30943,535.549,-0.508735,-0.70938,0.200645,-0.497799,538.028,-0.312573,-0.632267,0.319694,-0.327993
523.914,-1.30991,-1.49012,0.180207,-1.30936,535.594,-0.507975,-0.709532,0.201557,-0.496725,538.071,-0.31177,-0.632366,0.320596,-0.326663
523.953,-1.30966,-1.49038,0.18072,-1.3093,535.639,-0.507243,-0.709683,0.20244,-0.495648,538.113,-0.310951,-0.632464,0.321513,-0.325329
523.992,-1.30942,-1.49065,0.181234,-1.30923,535.684,-0.506493,-0.709834,0.203341,-0.494568,538.156,-0.310124,-0.632563,0.322439,-0.323993
524.031,-1.30917,-1.49092,0.181746,-1.30917,535.729,-0.505739,-0.709985,0.204246,-0.493486,538.198,-0.309296,-0.632661,0.323365,-0.322655
524.069,-1.30904,-1.49118,0.182143,-1.30911,535.774,-0.505,-0.710136,0.205137,-0.492401,538.241,-0.308449,-0.63276,0.324311,-0.321314
524.108,-1.3089,-1.49145,0.18255,-1.30905,535.819,-0.504222,-0.710287,0.206065,-0.491314,538.283,-0.307545,-0.632858,0.325313,-0.319971
524.147,-1.30874,-1.49172,0.182978,-1.30899,535.865,-0.503434,-0.710439,0.207005,-0.490224,538.326,-0.306632,-0.632957,0.326324,-0.318626
524.186,-1.30856,-1.49198,0.183426,-1.30894,535.91,-0.502602,-0.71059,0.207988,-0.489133,538.368,-0.305728,-0.633055,0.327327,-0.317278
524.225,-1.30838,-1.49225,0.183865,-1.30889,535.955,-0.501774,-0.710741,0.208967,-0.488039,538.411,-0.304836,-0.633154,0.328318,-0.315928
524.264,-1.30824,-1.49252,0.184279,-1.30884,536,-0.500929,-0.710892,0.209963,-0.486945,538.453,-0.303961,-0.633252,0.329291,-0.314577
524.303,-1.30806,-1.49278,0.184721,-1.30879,536.045,-0.500066,-0.711044,0.210978,-0.485847,538.495,-0.303061,-0.633351,0.33029,-0.313222
524.342,-1.3079,-1.49305,0.185148,-1.30875,536.09,-0.499196,-0.711195,0.211999,-0.484747,538.538,-0.302129,-0.633449,0.33132,-0.311866
524.381,-1.30778,-1.49332,0.185538,-1.30871,536.135,-0.498344,-0.711346,0.213002,-0.483647,538.58,-0.301215,-0.633547,0.332333,-0.310508
524.42,-1.30765,-1.49358,0.185935,-1.30867,536.18,-0.497475,-0.711497,0.214022,-0.482543,538.623,-0.300343,-0.633646,0.333303,-0.309148
524.459,-1.30753,-1.49385,0.186321,-1.30863,536.225,-0.496602,-0.711648,0.215046,-0.481438,538.665,-0.299491,-0.633744,0.334253,-0.307785
524.498,-1.30744,-1.49412,0.186681,-1.3086,536.27,-0.49573,-0.711799,0.216069,-0.480332,538.708,-0.298622,-0.633843,0.33522,-0.30642
524.537,-1.30731,-1.49438,0.187077,-1.30857,536.315,-0.494858,-0.71195,0.217093,-0.479223,538.75,-0.297689,-0.633941,0.336252,-0.305054
524.576,-1.30723,-1.49465,0.187424,-1.30854,536.36,-0.493957,-0.712101,0.218145,-0.478114,538.793,-0.296766,-0.63404,0.337273,-0.303685
524.615,-1.30708,-1.49492,0.187835,-1.30852,536.404,-0.493045,-0.712252,0.219207,-0.477003,538.835,-0.295832,-0.634138,0.338306,-0.302316
524.654,-1.30696,-1.49518,0.188226,-1.30849,536.449,-0.492138,-0.712403,0.220266,-0.47589,538.877,-0.294905,-0.634236,0.339331,-0.300944
524.693,-1.30679,-1.49545,0.188663,-1.30847,536.494,-0.491197,-0.712554,0.221358,-0.474776,538.92,-0.293969,-0.634335,0.340365,-0.29957
524.732,-1.30655,-1.49572,0.189169,-1.30845,536.539,-0.49023,-0.712705,0.222476,-0.47366,538.962,-0.29301,-0.634433,0.341424,-0.298194
524.771,-1.30638,-1.49598,0.189599,-1.30844,536.584,-0.489267,-0.712857,0.223589,-0.472542,539.005,-0.292032,-0.634532,0.342499,-0.296816
524.81,-1.30623,-1.49625,0.190017,-1.30843,536.629,-0.488332,-0.713008,0.224675,-0.471423,539.047,-0.291046,-0.63463,0.343584,-0.295436
524.849,-1.30609,-1.49652,0.190425,-1.30842,536.674,-0.487357,-0.713159,0.225802,-0.470302,539.09,-0.290057,-0.634728,0.344671,-0.294054
524.888,-1.30594,-1.49678,0.190846,-1.30841,536.719,-0.486375,-0.71331,0.226935,-0.469179,539.132,-0.289064,-0.634827,0.345763,-0.29267
524.927,-1.30579,-1.49705,0.191262,-1.30841,536.764,-0.485396,-0.713461,0.228065,-0.468055,539.174,-0.288074,-0.634925,0.346852,-0.291285
524.966,-1.30562,-1.49732,0.191698,-1.30841,536.809,-0.484388,-0.713612,0.229224,-0.46693,539.217,-0.2871,-0.635024,0.347923,-0.289897
525.005,-1.30543,-1.49759,0.192158,-1.30841,536.854,-0.483399,-0.713763,0.230364,-0.465802,539.259,-0.286108,-0.635122,0.349014,-0.288508
525.044,-1.30524,-1.49785,0.19261,-1.30841,536.899,-0.482432,-0.713915,0.231482,-0.464674,539.302,-0.285087,-0.635221,0.350133,-0.287117
525.083,-1.30507,-1.49812,0.193051,-1.30842,536.944,-0.481507,-0.714066,0.232558,-0.463545,539.344,-0.284076,-0.635319,0.351243,-0.285723
525.122,-1.30481,-1.49839,0.193576,-1.30843,536.989,-0.480553,-0.714217,0.233664,-0.462414,539.387,-0.283072,-0.635418,0.352346,-0.284328
525.162,-1.30451,-1.49865,0.194144,-1.30844,537.034,-0.479641,-0.714368,0.234727,-0.461283,539.429,-0.282055,-0.635516,0.353461,-0.282931
525.201,-1.30427,-1.49892,0.194649,-1.30846,537.079,-0.478754,-0.714519,0.235765,-0.460151,539.472,-0.281066,-0.635615,0.354549,-0.281534
525.24,-1.30409,-1.49919,0.195099,-1.30847,537.124,-0.477921,-0.714671,0.236749,-0.459017,539.514,-0.280056,-0.635713,0.355658,-0.280135
525.279,-1.30388,-1.49946,0.195572,-1.3085,537.169,-0.477099,-0.714822,0.237723,-0.457883,539.557,-0.279061,-0.635812,0.356751,-0.278734
525.318,-1.30369,-1.49972,0.196029,-1.30852,537.215,-0.476275,-0.714973,0.238698,-0.456748,539.599,-0.278077,-0.63591,0.357833,-0.277331
525.357,-1.30351,-1.49999,0.196478,-1.30855,537.26,-0.475428,-0.715124,0.239696,-0.455613,539.642,-0.277082,-0.636009,0.358927,-0.275927
525.396,-1.30328,-1.50026,0.196974,-1.30858,537.305,-0.474547,-0.715275,0.240728,-0.454476,539.684,-0.276115,-0.636108,0.359993,-0.274523
525.435,-1.30315,-1.50052,0.197369,-1.30861,537.35,-0.473665,-0.715427,0.241762,-0.453339,539.727,-0.275133,-0.636206,0.361073,-0.273116
525.474,-1.303,-1.50079,0.197794,-1.30864,537.394,-0.472803,-0.715578,0.242775,-0.452202,539.769,-0.27416,-0.636305,0.362145,-0.271707
525.513,-1.30286,-1.50106,0.198198,-1.30868,537.439,-0.471937,-0.715729,0.243792,-0.451065,539.812,-0.273176,-0.636403,0.363228,-0.270297
525.552,-1.30273,-1.50132,0.19859,-1.30872,537.484,-0.471054,-0.71588,0.244826,-0.449927,539.854,-0.272221,-0.636502,0.364281,-0.268887
525.591,-1.30264,-1.50159,0.198947,-1.30877,537.529,-0.470188,-0.716031,0.245843,-0.448788,539.897,-0.271275,-0.636601,0.365326,-0.267475
525.63,-1.30254,-1.50186,0.199318,-1.30881,537.574,-0.469268,-0.716182,0.246914,-0.44765,539.939,-0.270344,-0.636699,0.366356,-0.266061
525.669,-1.30241,-1.50213,0.199721,-1.30886,537.619,-0.468337,-0.716333,0.247996,-0.446513,539.982,-0.269415,-0.636798,0.367383,-0.264647
525.708,-1.30228,-1.50239,0.200114,-1.30892,537.664,-0.467385,-0.716484,0.249099,-0.445374,540.024,-0.268557,-0.636896,0.36834,-0.263232
525.747,-1.30215,-1.50266,0.200512,-1.30897,537.709,-0.466424,-0.716635,0.250211,-0.444235,540.067,-0.267704,-0.636995,0.369291,-0.261816
525.786,-1.30198,-1.50293,0.200945,-1.30903,537.754,-0.46548,-0.716786,0.251306,-0.443096,540.109,-0.266854,-0.637094,0.370239,-0.260399
525.825,-1.30179,-1.50319,0.201406,-1.30909,537.799,-0.464491,-0.716937,0.252446,-0.441957,540.152,-0.265995,-0.637192,0.371197,-0.258982
525.864,-1.30163,-1.50346,0.201834,-1.30916,537.844,-0.46349,-0.717088,0.253598,-0.440818,540.194,-0.265115,-0.637291,0.372176,-0.257563
525.903,-1.30157,-1.50373,0.202158,-1.30923,537.889,-0.462516,-0.717239,0.254723,-0.439678,540.237,-0.264248,-0.637389,0.373141,-0.256144
525.942,-1.30146,-1.504,0.202533,-1.3093,537.934,-0.461565,-0.71739,0.255825,-0.438537,540.279,-0.263385,-0.637488,0.374103,-0.254723
525.981,-1.30132,-1.50426,0.202946,-1.30937,537.979,-0.460591,-0.717541,0.25695,-0.437397,540.322,-0.262519,-0.637586,0.375068,-0.253303
526.02,-1.30119,-1.50453,0.20334,-1.30945,538.024,-0.459597,-0.717692,0.258095,-0.436257,540.364,-0.26161,-0.637685,0.376075,-0.251882
526.059,-1.3011,-1.5048,0.203702,-1.30953,538.069,-0.458556,-0.717843,0.259287,-0.435117,540.407,-0.260681,-0.637784,0.377102,-0.25046
526.098,-1.30099,-1.50506,0.204074,-1.30961,538.114,-0.457525,-0.717994,0.26047,-0.433978,540.449,-0.259767,-0.637882,0.378115,-0.249037
526.137,-1.30088,-1.50533,0.204454,-1.3097,538.159,-0.45651,-0.718145,0.261635,-0.432838,540.492,-0.258885,-0.637981,0.379095,-0.247614
526.176,-1.30077,-1.5056,0.204827,-1.30979,538.204,-0.455475,-0.718297,0.262822,-0.431699,540.534,-0.257994,-0.638079,0.380086,-0.24619
526.216,-1.30063,-1.50587,0.205233,-1.30988,538.249,-0.454493,-0.718448,0.263954,-0.43056,540.577,-0.257119,-0.638178,0.381059,-0.244766
526.255,-1.3005,-1.50613,0.205631,-1.30998,538.294,-0.453496,-0.718599,0.265103,-0.429421,540.619,-0.256239,-0.638276,0.382037,-0.243342
526.294,-1.30044,-1.5064,0.205963,-1.31008,538.339,-0.452481,-0.71875,0.26627,-0.428284,540.662,-0.255347,-0.638375,0.383027,-0.241917
526.333,-1.30041,-1.50667,0.206252,-1.31018,538.384,-0.451508,-0.718901,0.267394,-0.427146,540.704,-0.254463,-0.638473,0.384011,-0.240491
526.372,-1.30039,-1.50693,0.206542,-1.31028,538.429,-0.450586,-0.719053,0.268467,-0.426009,540.747,-0.253584,-0.638572,0.384988,-0.239064
526.411,-1.30037,-1.5072,0.206835,-1.31039,538.474,-0.449619,-0.719204,0.269585,-0.424873,540.789,-0.252689,-0.638671,0.385981,-0.237638
526.45,-1.30035,-1.50747,0.207115,-1.3105,538.519,-0.448694,-0.719355,0.270661,-0.423738,540.832,-0.251748,-0.638769,0.387021,-0.236211
526.489,-1.30036,-1.50774,0.207374,-1.31062,538.564,-0.447781,-0.719506,0.271725,-0.422604,540.874,-0.250823,-0.638868,0.388045,-0.234784
526.528,-1.30037,-1.508,0.207633,-1.31073,538.609,-0.446877,-0.719657,0.272781,-0.42147,540.917,-0.249873,-0.638966,0.389093,-0.233357
526.567,-1.30041,-1.50827,0.207862,-1.31085,538.654,-0.445959,-0.719809,0.27385,-0.420338,540.959,-0.248908,-0.639065,0.390157,-0.23193
526.606,-1.30041,-1.50854,0.208123,-1.31098,538.699,-0.445057,-0.71996,0.274903,-0.419207,541.002,-0.247947,-0.639163,0.391216,-0.230502
