# Forward reconstruction (consistency check), model R3: E=481 kJ/mol, lnA=94.7. T (C), alpha experimental and modelled for each beta.
T_C_1K,alpha_exp_1K,alpha_model_1K,T_C_3K,alpha_exp_3K,alpha_model_3K,T_C_5K,alpha_exp_5K,alpha_model_5K
295.532,0.416813,0.46037,,,,304.079,0.440041,0.471196
295.533,0.41708,0.460524,,,,304.081,0.440332,0.471366
295.535,0.417347,0.460678,,,,304.082,0.44062,0.471535
295.536,0.417614,0.460832,,,,304.084,0.440911,0.471705
295.538,0.417881,0.460986,,,,304.086,0.441201,0.471875
295.539,0.418148,0.46114,,,,304.088,0.441492,0.472044
295.541,0.418415,0.461294,,,,304.089,0.441781,0.472213
295.542,0.418682,0.461448,,,,304.091,0.442072,0.472383
295.543,0.41895,0.461603,,,,304.093,0.442363,0.472553
295.545,0.419217,0.461757,,,,304.095,0.442655,0.472723
295.546,0.419485,0.461911,,,,304.096,0.442946,0.472893
295.548,0.419752,0.462065,,,,304.098,0.443237,0.473063
295.549,0.42002,0.462219,,,,304.1,0.443529,0.473233
295.55,0.420288,0.462373,,,,304.102,0.443821,0.473403
295.552,0.420556,0.462528,,,,304.103,0.444113,0.473573
295.553,0.420824,0.462682,,,,304.105,0.444404,0.473743
295.555,0.421092,0.462836,,,,304.107,0.444697,0.473913
295.556,0.42136,0.46299,,,,304.109,0.444989,0.474083
295.558,0.421628,0.463144,,,,304.111,0.445281,0.474253
295.559,0.421896,0.463299,,,,304.112,0.445574,0.474423
295.56,0.422164,0.463453,,,,304.114,0.445865,0.474592
295.562,0.422432,0.463607,,,,304.116,0.446157,0.474762
295.563,0.422701,0.463761,,,,304.118,0.44645,0.474932
295.565,0.422969,0.463916,,,,304.119,0.446743,0.475102
295.566,0.423238,0.46407,,,,304.121,0.447036,0.475272
295.568,0.423506,0.464224,,,,304.123,0.447329,0.475443
295.569,0.423775,0.464379,,,,304.125,0.447623,0.475613
295.57,0.424044,0.464533,,,,304.126,0.447916,0.475783
295.572,0.424313,0.464687,,,,304.128,0.44821,0.475953
295.573,0.424582,0.464841,,,,304.13,0.448503,0.476123
295.575,0.424851,0.464996,,,,304.132,0.448797,0.476294
295.576,0.42512,0.46515,,,,304.133,0.44909,0.476463
295.577,0.425389,0.465305,,,,304.135,0.449384,0.476633
295.579,0.425658,0.465459,,,,304.137,0.449678,0.476803
295.58,0.425927,0.465613,,,,304.139,0.449972,0.476974
295.582,0.426196,0.465768,,,,304.14,0.450267,0.477144
295.583,0.426466,0.465922,,,,304.142,0.450561,0.477314
295.585,0.426735,0.466076,,,,304.144,0.450856,0.477485
295.586,0.427005,0.466231,,,,304.146,0.451151,0.477655
295.587,0.427274,0.466385,,,,304.147,0.451444,0.477824
295.589,0.427544,0.46654,,,,304.149,0.451739,0.477995
295.59,0.427813,0.466694,,,,304.151,0.452034,0.478165
295.592,0.428083,0.466849,,,,304.153,0.45233,0.478335
295.593,0.428353,0.467003,,,,304.154,0.452624,0.478505
295.594,0.428623,0.467158,,,,304.156,0.452919,0.478675
295.596,0.428891,0.467311,,,,304.158,0.453215,0.478846
295.597,0.429161,0.467465,,,,304.16,0.453511,0.479016
295.599,0.429431,0.46762,,,,304.161,0.453805,0.479186
295.6,0.429701,0.467774,,,,304.163,0.454101,0.479356
295.602,0.429971,0.467929,,,,304.165,0.454397,0.479527
295.603,0.430241,0.468083,,,,304.167,0.454692,0.479696
295.604,0.430511,0.468238,,,,304.169,0.454988,0.479867
295.606,0.430782,0.468393,,,,304.17,0.455285,0.480037
295.607,0.431052,0.468547,,,,304.172,0.45558,0.480207
295.609,0.431323,0.468702,,,,304.174,0.455877,0.480378
295.61,0.431593,0.468856,,,,304.176,0.456174,0.480548
295.612,0.431864,0.469011,,,,304.177,0.456469,0.480718
295.613,0.432133,0.469164,,,,304.179,0.456766,0.480888
295.614,0.432403,0.469319,,,,304.181,0.457064,0.481059
295.616,0.432674,0.469474,,,,304.183,0.45736,0.481229
295.617,0.432945,0.469628,,,,304.184,0.457657,0.481399
295.619,0.433216,0.469783,,,,304.186,0.457955,0.48157
295.62,0.433487,0.469937,,,,304.188,0.458251,0.48174
295.621,0.433758,0.470092,,,,304.19,0.458549,0.481911
295.623,0.434029,0.470247,,,,304.191,0.458847,0.482081
295.624,0.4343,0.470401,,,,304.193,0.459145,0.482252
295.626,0.434571,0.470556,,,,304.195,0.459442,0.482422
295.627,0.434843,0.470711,,,,304.197,0.45974,0.482593
295.629,0.435114,0.470865,,,,304.198,0.460039,0.482763
295.63,0.435385,0.47102,,,,304.2,0.460338,0.482934
295.631,0.435657,0.471175,,,,304.202,0.460635,0.483104
295.633,0.435928,0.47133,,,,304.204,0.460934,0.483275
295.634,0.436198,0.471483,,,,304.205,0.461233,0.483446
295.636,0.43647,0.471638,,,,304.207,0.461532,0.483617
295.637,0.436741,0.471793,,,,304.209,0.46183,0.483786
295.638,0.437013,0.471948,,,,304.211,0.462129,0.483957
295.64,0.437285,0.472102,,,,304.212,0.462429,0.484128
295.641,0.437557,0.472257,,,,304.214,0.462727,0.484298
295.643,0.437829,0.472412,,,,304.216,0.463027,0.484469
295.644,0.438101,0.472567,,,,304.218,0.463327,0.48464
295.646,0.438371,0.47272,,,,304.219,0.463627,0.484811
295.647,0.438643,0.472875,,,,304.221,0.463925,0.484981
295.648,0.438915,0.47303,,,,304.223,0.464226,0.485152
295.65,0.439187,0.473185,,,,304.225,0.464526,0.485323
295.651,0.43946,0.47334,,,,304.227,0.464827,0.485494
295.653,0.439732,0.473494,,,,304.228,0.465126,0.485664
295.654,0.440004,0.473649,,,,304.23,0.465427,0.485835
295.656,0.440277,0.473804,,,,304.232,0.465728,0.486006
295.657,0.440548,0.473958,,,,304.234,0.466029,0.486177
295.658,0.44082,0.474113,,,,304.235,0.466328,0.486347
295.66,0.441093,0.474268,,,,304.237,0.46663,0.486519
295.661,0.441366,0.474423,,,,304.239,0.466931,0.48669
295.663,0.441638,0.474578,,,,304.241,0.467231,0.48686
295.664,0.441909,0.474731,,,,304.242,0.467533,0.487031
295.665,0.442182,0.474886,,,,304.244,0.467835,0.487202
295.667,0.442455,0.475041,,,,304.246,0.468136,0.487373
295.668,0.442728,0.475196,,,,304.248,0.468437,0.487543
295.67,0.443001,0.475351,,,,304.249,0.468739,0.487715
295.671,0.443274,0.475506,,,,304.251,0.469041,0.487886
295.673,0.443547,0.475661,,,,304.253,0.469344,0.488057
295.674,0.443819,0.475815,,,,304.255,0.469646,0.488228
295.675,0.444092,0.47597,,,,304.256,0.469947,0.488399
295.677,0.444366,0.476125,,,,304.258,0.47025,0.48857
295.678,0.444639,0.47628,,,,304.26,0.470553,0.488741
295.68,0.444912,0.476435,,,,304.262,0.470856,0.488913
295.681,0.445184,0.476589,,,,304.263,0.47116,0.489084
295.682,0.445458,0.476744,,,,304.265,0.471463,0.489255
295.684,0.445731,0.476899,,,,304.267,0.471765,0.489426
295.685,0.446005,0.477054,,,,304.269,0.472068,0.489597
295.687,0.446277,0.477208,,,,304.27,0.472372,0.489768
295.688,0.446551,0.477363,,,,304.272,0.472674,0.489939
295.69,0.446825,0.477518,,,,304.274,0.472978,0.49011
295.691,0.447097,0.477672,,,,304.276,0.473282,0.490281
295.692,0.447371,0.477827,,,,304.277,0.473586,0.490453
295.694,0.447645,0.477982,,,,304.279,0.473891,0.490624
295.695,0.447919,0.478137,,,,304.281,0.474193,0.490795
295.697,0.448193,0.478293,,,,304.283,0.474498,0.490966
295.698,0.448465,0.478447,,,,304.285,0.474803,0.491138
295.699,0.44874,0.478602,,,,304.286,0.475107,0.491309
295.701,0.449014,0.478757,,,,304.288,0.475412,0.491481
295.702,0.449287,0.478911,,,,304.29,0.475717,0.491652
295.704,0.449561,0.479066,,,,304.292,0.476023,0.491824
295.705,0.449836,0.479221,,,,304.293,0.476328,0.491995
295.707,0.450108,0.479375,,,,304.295,0.476633,0.492167
295.708,0.450383,0.479531,,,,304.297,0.476937,0.492338
295.709,0.450658,0.479686,,,,304.299,0.477243,0.492509
295.711,0.450932,0.479841,,,,304.3,0.477549,0.492681
295.712,0.451205,0.479995,,,,304.302,0.477855,0.492852
295.714,0.45148,0.48015,,,,304.304,0.478159,0.493023
295.715,0.451755,0.480305,,,,304.306,0.478465,0.493195
295.716,0.452028,0.48046,,,,304.307,0.478771,0.493366
295.718,0.452303,0.480615,,,,304.309,0.479078,0.493538
295.719,0.452578,0.48077,,,,304.311,0.479382,0.493709
295.721,0.452851,0.480924,,,,304.313,0.479689,0.49388
295.722,0.453126,0.48108,,,,304.314,0.479996,0.494052
295.724,0.453402,0.481235,,,,304.316,0.480301,0.494223
295.725,0.453677,0.48139,,,,304.318,0.480608,0.494395
295.726,0.45395,0.481544,,,,304.32,0.480915,0.494566
295.728,0.454226,0.4817,,,,304.321,0.481223,0.494738
295.729,0.454501,0.481855,,,,304.323,0.48153,0.49491
295.731,0.454775,0.482009,,,,304.325,0.481837,0.495082
295.732,0.45505,0.482165,,,,304.327,0.482143,0.495252
295.733,0.455324,0.482319,,,,304.328,0.482451,0.495424
295.735,0.4556,0.482474,,,,304.33,0.482759,0.495596
295.736,0.455875,0.482629,,,,304.332,0.483065,0.495767
295.738,0.456149,0.482784,,,,304.334,0.483373,0.495939
295.739,0.456425,0.482939,,,,304.335,0.483682,0.496111
295.741,0.456701,0.483094,,,,304.337,0.48399,0.496283
295.742,0.456975,0.483249,,,,304.339,0.484297,0.496454
295.743,0.457251,0.483404,,,,304.341,0.484605,0.496625
295.745,0.457527,0.48356,,,,304.343,0.484914,0.496797
295.746,0.457801,0.483714,,,,304.344,0.485223,0.496969
295.748,0.458077,0.483869,,,,304.346,0.48553,0.49714
295.749,0.458354,0.484025,,,,304.348,0.485839,0.497312
295.75,0.45863,0.48418,,,,304.35,0.486149,0.497484
295.752,0.458906,0.484336,,,,304.351,0.486458,0.497656
295.753,0.459181,0.48449,,,,304.353,0.486766,0.497827
295.755,0.459457,0.484645,,,,304.355,0.487075,0.497999
295.756,0.459733,0.484801,,,,304.357,0.487385,0.498171
295.758,0.460008,0.484955,,,,304.358,0.487693,0.498342
295.759,0.460285,0.485111,,,,304.36,0.488003,0.498514
295.76,0.460561,0.485266,,,,304.362,0.488313,0.498687
295.762,0.460836,0.485421,,,,304.364,0.488621,0.498858
295.763,0.461113,0.485576,,,,304.365,0.488932,0.49903
295.765,0.461389,0.485732,,,,304.367,0.489242,0.499202
295.766,0.461664,0.485886,,,,304.369,0.489551,0.499373
295.767,0.461941,0.486042,,,,304.371,0.489862,0.499545
295.769,0.462218,0.486197,,,,304.372,0.490172,0.499717
295.77,0.462495,0.486353,,,,304.374,0.490483,0.499889
295.772,0.462772,0.486508,,,,304.376,0.490793,0.500061
295.773,0.463047,0.486663,,,,304.378,0.491104,0.500233
295.775,0.463325,0.486818,,,,304.379,0.491415,0.500405
295.776,0.463602,0.486974,,,,304.381,0.491726,0.500577
295.777,0.463877,0.487128,,,,304.383,0.492036,0.500749
295.779,0.464154,0.487284,,,,304.385,0.492348,0.500921
295.78,0.464432,0.48744,,,,304.386,0.49266,0.501093
295.782,0.464707,0.487594,,,,304.388,0.492972,0.501265
295.783,0.464985,0.48775,,,,304.39,0.493282,0.501437
295.784,0.465262,0.487905,,,,304.392,0.493594,0.501609
295.786,0.46554,0.488061,,,,304.393,0.493906,0.501781
295.787,0.465816,0.488216,,,,304.395,0.494217,0.501953
295.789,0.466093,0.488371,,,,304.397,0.494529,0.502125
295.79,0.466371,0.488527,,,,304.399,0.49484,0.502296
295.792,0.466649,0.488683,,,,304.401,0.495153,0.502469
295.793,0.466925,0.488837,,,,304.402,0.495466,0.502641
295.794,0.467203,0.488993,,,,304.404,0.495777,0.502812
295.796,0.467481,0.489149,,,,304.406,0.49609,0.502985
295.797,0.467759,0.489304,,,,304.408,0.496403,0.503157
295.799,0.468035,0.489459,,,,304.409,0.496716,0.50333
295.8,0.468313,0.489615,,,,304.411,0.497028,0.503501
295.801,0.468591,0.48977,,,,304.413,0.497342,0.503673
295.803,0.468867,0.489925,,,,304.415,0.497655,0.503846
295.804,0.469145,0.490081,,,,304.416,0.497969,0.504018
295.806,0.469424,0.490236,,,,304.418,0.498283,0.504191
295.807,0.4697,0.490391,,,,304.42,0.498595,0.504362
295.809,0.469979,0.490547,,,,304.422,0.49891,0.504535
295.81,0.470257,0.490703,,,,304.423,0.499224,0.504707
295.811,0.470534,0.490857,,,,304.425,0.499536,0.504879
295.813,0.470812,0.491013,,,,304.427,0.499851,0.505052
295.814,0.471091,0.491169,,,,304.429,0.500166,0.505224
295.816,0.471368,0.491324,,,,304.43,0.50048,0.505397
295.817,0.471646,0.491479,,,,304.432,0.500793,0.505568
295.818,0.471925,0.491635,,,,304.434,0.501108,0.505741
295.82,0.472204,0.491791,,,,304.436,0.501424,0.505913
295.821,0.472481,0.491946,,,,304.437,0.501737,0.506085
295.823,0.47276,0.492102,,,,304.439,0.502052,0.506258
295.824,0.473039,0.492257,,,,304.441,0.502368,0.50643
295.826,0.473318,0.492413,,,,304.443,0.502682,0.506602
295.827,0.473597,0.492569,,,,304.444,0.502997,0.506775
295.828,0.473874,0.492724,,,,304.446,0.503313,0.506947
295.83,0.474154,0.49288,,,,304.448,0.503629,0.50712
295.831,0.474433,0.493036,,,,304.45,0.503943,0.507292
295.833,0.474712,0.493192,,,,304.451,0.50426,0.507465
295.834,0.474992,0.493348,,,,304.453,0.504576,0.507637
295.836,0.475269,0.493502,,,,304.455,0.504892,0.50781
295.837,0.475549,0.493658,,,,304.457,0.505209,0.507983
295.838,0.475828,0.493814,,,,304.459,0.505526,0.508156
295.84,0.476108,0.49397,,,,304.46,0.505842,0.508328
295.841,0.476385,0.494125,,,,304.462,0.506159,0.508501
295.843,0.476665,0.494281,,,,304.464,0.506476,0.508674
295.844,0.476945,0.494437,,,,304.466,0.506793,0.508847
295.845,0.477225,0.494593,,,,304.467,0.507109,0.509019
295.847,0.477502,0.494748,,,,304.469,0.507426,0.509191
295.848,0.477782,0.494904,,,,304.471,0.507744,0.509364
295.85,0.478062,0.49506,,,,304.473,0.50806,0.509536
295.851,0.478342,0.495216,,,,304.474,0.508377,0.509709
295.853,0.47862,0.495371,,,,304.476,0.508695,0.509882
295.854,0.4789,0.495527,,,,304.478,0.509013,0.510055
295.855,0.47918,0.495683,,,,304.48,0.509331,0.510228
295.857,0.47946,0.495839,,,,304.481,0.509649,0.510401
295.858,0.479739,0.495994,,,,304.483,0.509966,0.510573
295.86,0.480019,0.49615,,,,304.485,0.510284,0.510746
295.861,0.480299,0.496306,,,,304.487,0.510603,0.510919
295.862,0.48058,0.496462,,,,304.488,0.510922,0.511092
295.864,0.48086,0.496618,,,,304.49,0.511239,0.511264
295.865,0.481141,0.496774,,,,304.492,0.511557,0.511437
295.867,0.481419,0.496929,,,,304.494,0.511877,0.51161
295.868,0.4817,0.497085,,,,304.495,0.512194,0.511782
295.87,0.48198,0.497241,,,,304.497,0.512513,0.511955
295.871,0.482261,0.497397,,,,304.499,0.512831,0.512127
295.872,0.482542,0.497553,,,,304.501,0.51315,0.5123
295.874,0.482822,0.497709,,,,304.502,0.51347,0.512473
295.875,0.483101,0.497864,,,,304.504,0.513788,0.512645
295.877,0.483382,0.49802,,,,304.506,0.514107,0.512818
295.878,0.483663,0.498177,,,,304.508,0.514426,0.51299
295.879,0.483944,0.498333,,,,304.509,0.514746,0.513163
295.881,0.484225,0.498489,,,,304.511,0.515066,0.513336
295.882,0.484504,0.498644,,,,304.513,0.515384,0.513509
295.884,0.484785,0.4988,,,,304.515,0.515705,0.513682
295.885,0.485066,0.498956,,,,304.516,0.516025,0.513855
295.887,0.485347,0.499112,,,,304.518,0.516346,0.514028
295.888,0.485626,0.499267,,,,304.52,0.516667,0.514201
295.889,0.485908,0.499424,,,,304.522,0.516988,0.514374
295.891,0.486189,0.49958,,,,304.524,0.517309,0.514548
295.892,0.486468,0.499735,,,,304.525,0.51763,0.514721
295.894,0.48675,0.499891,,,,304.527,0.517951,0.514894
295.895,0.487031,0.500047,,,,304.529,0.518272,0.515067
295.896,0.487313,0.500204,,,,304.531,0.518592,0.51524
295.898,0.487592,0.500359,,,,304.532,0.518913,0.515413
295.899,0.487874,0.500515,,,,304.534,0.519235,0.515586
295.901,0.488156,0.500671,,,,304.536,0.519557,0.515759
295.902,0.488437,0.500827,,,,304.538,0.519879,0.515933
295.904,0.488719,0.500984,,,,304.539,0.520201,0.516106
295.905,0.488999,0.501139,,,,304.541,0.520521,0.516278
295.906,0.489281,0.501295,,,,304.543,0.520843,0.516452
295.908,0.489563,0.501451,,,,304.545,0.521166,0.516625
295.909,0.489845,0.501608,,,,304.546,0.521488,0.516798
295.911,0.490127,0.501764,,,,304.548,0.521811,0.516972
295.912,0.490407,0.501919,,,,304.55,0.522134,0.517145
295.913,0.490689,0.502075,,,,304.552,0.522457,0.517319
295.915,0.490971,0.502232,,,,304.553,0.522779,0.517492
295.916,0.491253,0.502388,,,,304.555,0.523103,0.517665
295.918,0.491535,0.502544,,,,304.557,0.523426,0.517839
295.919,0.491816,0.5027,,,,304.559,0.523749,0.518012
295.921,0.492098,0.502856,,,,304.56,0.524072,0.518186
295.922,0.49238,0.503012,,,,304.562,0.524396,0.518359
295.923,0.492663,0.503169,,,,304.564,0.524718,0.518532
295.925,0.492945,0.503325,,,,304.566,0.525042,0.518705
295.926,0.493226,0.50348,,,,304.567,0.525365,0.518879
295.928,0.493508,0.503637,,,,304.569,0.525689,0.519052
295.929,0.493791,0.503793,,,,304.571,0.526014,0.519226
295.931,0.494073,0.503949,,,,304.573,0.526336,0.519398
295.932,0.494356,0.504106,,,,304.575,0.52666,0.519572
295.933,0.494639,0.504262,,,,304.576,0.526985,0.519745
295.935,0.49492,0.504418,,,,304.578,0.527309,0.519919
295.936,0.495202,0.504574,,,,304.58,0.527634,0.520092
295.938,0.495485,0.50473,,,,304.582,0.527959,0.520266
295.939,0.495768,0.504887,,,,304.583,0.528284,0.52044
295.94,0.496051,0.505043,,,,304.585,0.528609,0.520613
295.942,0.496334,0.5052,,,,304.587,0.528934,0.520787
295.943,0.496617,0.505356,,,,304.589,0.529259,0.52096
295.945,0.496898,0.505512,,,,304.59,0.529583,0.521133
295.946,0.497181,0.505668,,,,304.592,0.529908,0.521307
295.948,0.497465,0.505824,,,,304.594,0.530234,0.52148
295.949,0.497748,0.505981,,,,304.596,0.530559,0.521654
295.95,0.498031,0.506137,,,,304.597,0.530885,0.521828
295.952,0.498314,0.506294,,,,304.599,0.531211,0.522002
295.953,0.498598,0.50645,,,,304.601,0.531535,0.522174
295.955,0.498881,0.506607,,,,304.603,0.531862,0.522348
295.956,0.499165,0.506763,,,,304.604,0.532188,0.522522
295.957,0.499448,0.50692,,,,304.606,0.532514,0.522695
295.959,0.499732,0.507076,,,,304.608,0.532841,0.522869
295.96,0.500015,0.507233,,,,304.61,0.533165,0.523042
295.962,0.500299,0.50739,,,,304.611,0.533492,0.523216
295.963,0.500582,0.507546,,,,304.613,0.533819,0.523389
295.965,0.500866,0.507703,,,,304.615,0.534146,0.523563
295.966,0.50115,0.507859,,,,304.617,0.534471,0.523736
295.967,0.501434,0.508016,,,,304.618,0.534798,0.52391
295.969,0.501717,0.508172,,,,304.62,0.535124,0.524083
295.97,0.501999,0.508328,,,,304.622,0.535451,0.524257
295.972,0.502283,0.508484,,,,304.624,0.535779,0.52443
295.973,0.502567,0.508641,,,,304.626,0.536105,0.524603
295.974,0.502851,0.508798,,,,304.627,0.536432,0.524777
295.976,0.503135,0.508954,,,,304.629,0.53676,0.524951
295.977,0.503419,0.509111,,,,304.631,0.537086,0.525124
295.979,0.503703,0.509267,,,,304.633,0.537414,0.525298
295.98,0.503987,0.509424,,,,304.634,0.537743,0.525472
295.982,0.504271,0.509581,,,,304.636,0.538069,0.525645
295.983,0.504556,0.509737,,,,304.638,0.538397,0.525819
295.984,0.50484,0.509894,,,,304.64,0.538726,0.525993
295.986,0.505124,0.510051,,,,304.641,0.539055,0.526166
295.987,0.505409,0.510207,,,,304.643,0.539383,0.52634
295.989,0.505693,0.510364,,,,304.645,0.53971,0.526513
295.99,0.505977,0.51052,,,,304.647,0.540039,0.526687
295.992,0.506264,0.510678,,,,304.648,0.540368,0.526861
295.993,0.506548,0.510835,,,,304.65,0.540698,0.527035
295.994,0.506833,0.510992,,,,304.652,0.541027,0.527209
295.996,0.507117,0.511148,,,,304.654,0.541356,0.527383
295.997,0.507402,0.511305,,,,304.655,0.541684,0.527556
295.999,0.507687,0.511462,,,,304.657,0.542014,0.527731
296,0.507971,0.511618,,,,304.659,0.542344,0.527905
296.001,0.508256,0.511775,,,,304.661,0.542673,0.528079
296.003,0.508543,0.511933,,,,304.662,0.543002,0.528252
296.004,0.508828,0.51209,,,,304.664,0.543332,0.528426
296.006,0.509112,0.512246,,,,304.666,0.543662,0.5286
296.007,0.509397,0.512403,,,,304.668,0.54399,0.528773
296.009,0.509682,0.51256,,,,304.669,0.544321,0.528947
296.01,0.509969,0.512718,,,,304.671,0.544651,0.529121
296.011,0.510254,0.512874,,,,304.673,0.544982,0.529295
296.013,0.510539,0.513031,,,,304.675,0.545311,0.529469
296.014,0.510824,0.513188,,,,304.676,0.545642,0.529643
296.016,0.51111,0.513345,,,,304.678,0.545973,0.529817
296.017,0.511395,0.513502,,,,304.68,0.546304,0.529991
296.019,0.51168,0.513658,,,,304.682,0.546633,0.530164
296.02,0.511965,0.513815,,,,304.684,0.546964,0.530338
296.021,0.51225,0.513972,,,,304.685,0.547296,0.530513
296.023,0.512536,0.514129,,,,304.687,0.547627,0.530687
296.024,0.512823,0.514287,,,,304.689,0.547957,0.53086
296.026,0.513109,0.514443,,,,304.691,0.548289,0.531034
296.027,0.513394,0.5146,,,,304.692,0.54862,0.531209
296.028,0.51368,0.514757,,,,304.694,0.54895,0.531382
296.03,0.513965,0.514914,,,,304.696,0.549282,0.531556
296.031,0.514251,0.515071,,,,304.698,0.549615,0.53173
296.033,0.514536,0.515228,,,,304.699,0.549947,0.531905
296.034,0.514822,0.515385,,,,304.701,0.550277,0.532078
296.036,0.515107,0.515541,,,,304.703,0.55061,0.532252
296.037,0.515395,0.515699,,,,304.705,0.550942,0.532427
296.038,0.515681,0.515856,,,,304.706,0.551275,0.532601
296.04,0.515967,0.516013,,,,304.708,0.551606,0.532774
296.041,0.516255,0.516171,,,,304.71,0.551939,0.532949
296.043,0.51654,0.516328,,,,304.712,0.552272,0.533123
296.044,0.516826,0.516485,,,,304.713,0.552603,0.533296
296.046,0.517112,0.516642,,,,304.715,0.552936,0.533471
296.047,0.5174,0.5168,,,,304.717,0.55327,0.533645
296.048,0.517686,0.516957,,,,304.719,0.553603,0.533819
296.05,0.517972,0.517114,,,,304.72,0.553937,0.533994
296.051,0.518258,0.517271,,,,304.722,0.55427,0.534168
296.053,0.518544,0.517427,,,,304.724,0.554604,0.534343
296.054,0.518832,0.517585,,,,304.726,0.554938,0.534517
296.056,0.519119,0.517742,,,,304.727,0.555272,0.534692
296.057,0.519405,0.517899,,,,304.729,0.555604,0.534865
296.058,0.519691,0.518056,,,,304.731,0.555938,0.535039
296.06,0.519977,0.518213,,,,304.733,0.556273,0.535214
296.061,0.520263,0.51837,,,,304.734,0.556605,0.535387
296.063,0.520552,0.518528,,,,304.736,0.55694,0.535562
296.064,0.520838,0.518685,,,,304.738,0.557274,0.535736
296.065,0.521125,0.518842,,,,304.74,0.557607,0.53591
296.067,0.521411,0.518999,,,,304.742,0.557942,0.536084
296.068,0.521698,0.519156,,,,304.743,0.558277,0.536259
296.07,0.521986,0.519314,,,,304.745,0.55861,0.536433
296.071,0.522273,0.519471,,,,304.747,0.558945,0.536607
296.073,0.522559,0.519628,,,,304.749,0.559281,0.536782
296.074,0.522846,0.519785,,,,304.75,0.559616,0.536956
296.075,0.523134,0.519943,,,,304.752,0.559951,0.537131
296.077,0.523421,0.520101,,,,304.754,0.560287,0.537305
296.078,0.52371,0.520259,,,,304.756,0.560621,0.537479
296.08,0.523997,0.520416,,,,304.757,0.560956,0.537654
296.081,0.524283,0.520573,,,,304.759,0.561292,0.537828
296.083,0.524572,0.520731,,,,304.761,0.561626,0.538002
296.084,0.524859,0.520888,,,,304.763,0.561963,0.538176
296.085,0.525146,0.521045,,,,304.764,0.562299,0.538351
296.087,0.525433,0.521202,,,,304.766,0.562633,0.538525
296.088,0.525722,0.52136,,,,304.768,0.56297,0.538699
296.09,0.526009,0.521517,,,,304.77,0.563306,0.538874
296.091,0.526296,0.521674,,,,304.771,0.563641,0.539048
296.092,0.526583,0.521831,,,,304.773,0.563977,0.539222
296.094,0.52687,0.521989,,,,304.775,0.564314,0.539397
296.095,0.527159,0.522147,,,,304.777,0.564649,0.539571
296.097,0.527446,0.522304,,,,304.778,0.564986,0.539745
296.098,0.527733,0.522461,,,,304.78,0.565322,0.539919
296.1,0.528023,0.522619,,,,304.782,0.565659,0.540094
296.101,0.52831,0.522776,,,,304.784,0.565996,0.540269
296.102,0.528597,0.522933,,,,304.785,0.566334,0.540443
296.104,0.528884,0.523091,,,,304.787,0.566669,0.540617
296.105,0.529172,0.523248,,,,304.789,0.567007,0.540792
296.107,0.529461,0.523406,,,,304.791,0.567345,0.540967
296.108,0.529748,0.523563,,,,304.792,0.567683,0.541141
296.11,0.530036,0.52372,,,,304.794,0.568021,0.541316
296.111,0.530323,0.523877,,,,304.796,0.568359,0.541491
296.112,0.530613,0.524036,,,,304.798,0.568695,0.541665
296.114,0.5309,0.524193,,,,304.799,0.569033,0.54184
296.115,0.531188,0.52435,,,,304.801,0.569371,0.542015
296.117,0.531475,0.524507,,,,304.803,0.56971,0.542189
296.118,0.531763,0.524664,,,,304.805,0.570049,0.542364
296.12,0.532053,0.524823,,,,304.807,0.570387,0.542539
296.121,0.53234,0.52498,,,,304.808,0.570726,0.542714
296.122,0.532628,0.525137,,,,304.81,0.571065,0.542889
296.124,0.532916,0.525294,,,,304.812,0.571404,0.543064
296.125,0.533205,0.525453,,,,304.814,0.571743,0.543239
296.127,0.533493,0.52561,,,,304.815,0.572082,0.543413
296.128,0.533781,0.525767,,,,304.817,0.572421,0.543588
296.129,0.534071,0.525925,,,,304.819,0.572761,0.543763
296.131,0.534359,0.526083,,,,304.821,0.573098,0.543937
296.132,0.534647,0.52624,,,,304.822,0.573438,0.544112
296.134,0.534937,0.526398,,,,304.824,0.573778,0.544287
296.135,0.535225,0.526555,,,,304.826,0.574116,0.544461
296.137,0.535513,0.526713,,,,304.828,0.574456,0.544636
296.138,0.535801,0.52687,,,,304.829,0.574796,0.544811
296.139,0.536091,0.527028,,,,304.831,0.575136,0.544986
296.141,0.536379,0.527185,,,,304.833,0.575474,0.54516
296.142,0.536667,0.527343,,,,304.835,0.575814,0.545335
296.144,0.536955,0.5275,,,,304.836,0.576155,0.54551
296.145,0.537243,0.527657,,,,304.838,0.576495,0.545685
296.147,0.537531,0.527815,,,,304.84,0.576836,0.54586
296.148,0.537822,0.527973,,,,304.842,0.577177,0.546035
296.149,0.53811,0.52813,,,,304.843,0.577517,0.54621
296.151,0.538398,0.528288,,,,304.845,0.577858,0.546385
296.152,0.538687,0.528445,,,,304.847,0.578197,0.546559
296.154,0.538977,0.528603,,,,304.849,0.578538,0.546734
296.155,0.539265,0.528761,,,,304.851,0.57888,0.546909
296.156,0.539554,0.528918,,,,304.852,0.579221,0.547084
296.158,0.539842,0.529075,,,,304.854,0.579562,0.547259
296.159,0.540131,0.529233,,,,304.856,0.579902,0.547433
296.161,0.540419,0.52939,,,,304.858,0.580244,0.547608
296.162,0.54071,0.529548,,,,304.859,0.580585,0.547784
296.164,0.540998,0.529706,,,,304.861,0.580927,0.547959
296.165,0.541287,0.529863,,,,304.863,0.581267,0.548133
