# DSC deconvolution: T (C), smoothed signal, baseline, components (mW/mg).
T_C_1K,DSC_smoothed_1K,baseline_1K,peak_minus_baseline_1K,FS_fit_1K,T_C_3K,DSC_smoothed_3K,baseline_3K,peak_minus_baseline_3K,FS_fit_3K,T_C_5K,DSC_smoothed_5K,baseline_5K,peak_minus_baseline_5K,FS_fit_5K
303.958,-0.270554,-0.270417,0,-0.270356,309.971,-0.111121,-0.111356,0.000234637,-0.111307,309.48,-0.0397152,-0.0601255,0.0204103,0.0969491
303.959,-0.270554,-0.270417,0,-0.270355,309.973,-0.111133,-0.111349,0.000215427,-0.1113,309.482,-0.0397697,-0.0601157,0.020346,0.0966039
303.96,-0.270555,-0.270416,0,-0.270355,309.975,-0.111145,-0.111342,0.000196408,-0.111293,309.484,-0.0398241,-0.0601058,0.0202817,0.0962575
303.962,-0.270556,-0.270415,0,-0.270354,309.978,-0.111156,-0.111334,0.000177916,-0.111286,309.485,-0.0398784,-0.060096,0.0202176,0.0959117
303.963,-0.270557,-0.270415,0,-0.270354,309.98,-0.111167,-0.111327,0.000160001,-0.111279,309.487,-0.0399327,-0.0600862,0.0201535,0.0955686
303.965,-0.270558,-0.270414,0,-0.270353,309.982,-0.111177,-0.11132,0.000142199,-0.111272,309.489,-0.039987,-0.0600763,0.0200893,0.0952242
303.966,-0.270559,-0.270413,0,-0.270353,309.984,-0.111188,-0.111312,0.000124178,-0.111265,309.491,-0.0400416,-0.0600665,0.0200249,0.0948805
303.967,-0.270559,-0.270413,0,-0.270352,309.986,-0.111199,-0.111305,0.000105971,-0.111258,309.492,-0.0400964,-0.0600567,0.0199604,0.0945394
303.969,-0.27056,-0.270412,0,-0.270352,309.988,-0.11121,-0.111298,8.76028e-05,-0.111251,309.494,-0.0401514,-0.0600469,0.0198955,0.094197
303.97,-0.270561,-0.270411,0,-0.270351,309.99,-0.111221,-0.11129,6.92755e-05,-0.111244,309.496,-0.0402067,-0.0600371,0.0198304,0.0938573
303.972,-0.270562,-0.270411,0,-0.270351,309.992,-0.111232,-0.111283,5.08365e-05,-0.111237,309.498,-0.0402622,-0.0600272,0.0197651,0.0935162
303.973,-0.270564,-0.27041,0,-0.27035,309.994,-0.111243,-0.111276,3.23572e-05,-0.11123,309.499,-0.0403178,-0.0600174,0.0196996,0.0931778
303.975,-0.270566,-0.270409,0,-0.27035,309.996,-0.111254,-0.111268,1.39082e-05,-0.111223,309.501,-0.0403736,-0.0600076,0.019634,0.0928381
303.976,-0.270567,-0.270408,0,-0.270349,309.998,-0.111265,-0.111261,0,-0.111216,309.503,-0.0404292,-0.0599977,0.0195685,0.0924991
303.977,-0.270569,-0.270408,0,-0.270349,,,,,,309.505,-0.0404847,-0.059988,0.0195033,0.0921627
303.979,-0.270571,-0.270407,0,-0.270348,,,,,,309.507,-0.0405397,-0.0599781,0.0194384,0.091825
303.98,-0.270573,-0.270406,0,-0.270348,,,,,,309.508,-0.0405941,-0.0599683,0.0193741,0.091488
303.982,-0.270576,-0.270406,0,-0.270347,,,,,,309.51,-0.0406479,-0.0599585,0.0193106,0.0911535
303.983,-0.270579,-0.270405,0,-0.270347,,,,,,309.512,-0.040701,-0.0599486,0.0192476,0.0908179
303.985,-0.270582,-0.270404,0,-0.270346,,,,,,309.514,-0.0407534,-0.0599388,0.0191855,0.0904847
303.986,-0.270586,-0.270404,0,-0.270346,,,,,,309.515,-0.040805,-0.059929,0.019124,0.0901504
303.987,-0.270589,-0.270403,0,-0.270345,,,,,,309.517,-0.0408561,-0.0599192,0.0190631,0.0898186
303.989,-0.270593,-0.270402,0,-0.270345,,,,,,309.519,-0.0409066,-0.0599094,0.0190028,0.0894855
303.99,-0.270598,-0.270401,0,-0.270344,,,,,,309.521,-0.0409566,-0.0598996,0.018943,0.089155
303.992,-0.270602,-0.270401,0,-0.270344,,,,,,309.522,-0.0410062,-0.0598897,0.0188835,0.0888233
303.993,-0.270607,-0.2704,0,-0.270343,,,,,,309.524,-0.0410556,-0.0598799,0.0188243,0.0884941
303.994,-0.27061,-0.270399,0,-0.270343,,,,,,309.526,-0.0411047,-0.0598701,0.0187654,0.0881637
303.996,-0.270614,-0.270399,0,-0.270342,,,,,,309.528,-0.0411535,-0.0598603,0.0187068,0.0878359
303.997,-0.270617,-0.270398,0,-0.270342,,,,,,309.529,-0.0412021,-0.0598504,0.0186484,0.0875068
303.999,-0.270619,-0.270397,0,-0.270341,,,,,,309.531,-0.0412504,-0.0598407,0.0185903,0.0871802
,,,,,,,,,,309.533,-0.0412984,-0.0598308,0.0185324,0.0868524
,,,,,,,,,,309.535,-0.0413462,-0.059821,0.0184748,0.0865271
,,,,,,,,,,309.536,-0.0413938,-0.0598112,0.0184173,0.0862006
,,,,,,,,,,309.538,-0.0414414,-0.0598013,0.0183599,0.0858748
,,,,,,,,,,309.54,-0.0414892,-0.0597915,0.0183023,0.0855515
,,,,,,,,,,309.542,-0.0415372,-0.0597817,0.0182444,0.0852269
,,,,,,,,,,309.543,-0.0415857,-0.0597719,0.0181861,0.0849049
,,,,,,,,,,309.545,-0.0416347,-0.0597621,0.0181274,0.0845835
,,,,,,,,,,309.547,-0.0416842,-0.0597523,0.0180681,0.0842609
,,,,,,,,,,309.549,-0.041734,-0.0597425,0.0180085,0.0839407
,,,,,,,,,,309.55,-0.0417842,-0.0597326,0.0179484,0.0836194
,,,,,,,,,,309.552,-0.0418347,-0.0597228,0.0178881,0.0833006
,,,,,,,,,,309.554,-0.0418856,-0.059713,0.0178274,0.0829805
,,,,,,,,,,309.556,-0.0419368,-0.0597032,0.0177664,0.082663
,,,,,,,,,,309.557,-0.0419885,-0.0596934,0.0177049,0.0823442
,,,,,,,,,,309.559,-0.0420404,-0.0596836,0.0176431,0.0820279
,,,,,,,,,,309.561,-0.0420927,-0.0596738,0.0175811,0.0817122
,,,,,,,,,,309.563,-0.0421451,-0.0596639,0.0175188,0.0813954
,,,,,,,,,,309.564,-0.0421976,-0.0596541,0.0174565,0.081081
,,,,,,,,,,309.566,-0.04225,-0.0596443,0.0173943,0.0807654
,,,,,,,,,,309.568,-0.0423023,-0.0596345,0.0173322,0.0804523
,,,,,,,,,,309.57,-0.0423543,-0.0596247,0.0172704,0.080138
,,,,,,,,,,309.571,-0.042406,-0.0596149,0.0172088,0.0798261
,,,,,,,,,,309.573,-0.0424576,-0.059605,0.0171475,0.0795131
,,,,,,,,,,309.575,-0.0425089,-0.0595952,0.0170864,0.0792025
,,,,,,,,,,309.577,-0.0425599,-0.0595854,0.0170254,0.0788907
,,,,,,,,,,309.578,-0.0426108,-0.0595756,0.0169648,0.0785813
,,,,,,,,,,309.58,-0.0426615,-0.0595658,0.0169043,0.0782726
,,,,,,,,,,309.582,-0.042712,-0.059556,0.016844,0.0779627
,,,,,,,,,,309.584,-0.0427625,-0.0595462,0.0167837,0.0776552
,,,,,,,,,,309.585,-0.0428129,-0.0595364,0.0167235,0.0773483
,,,,,,,,,,309.587,-0.0428635,-0.0595265,0.0166631,0.0770402
,,,,,,,,,,309.589,-0.0429142,-0.0595167,0.0166026,0.0767346
,,,,,,,,,,309.591,-0.042965,-0.0595069,0.0165419,0.0764278
,,,,,,,,,,309.592,-0.0430159,-0.059497,0.0164811,0.0761217
,,,,,,,,,,309.594,-0.0430669,-0.0594873,0.0164203,0.0758179
,,,,,,,,,,309.596,-0.0431178,-0.0594774,0.0163596,0.075513
,,,,,,,,,,309.598,-0.0431686,-0.0594676,0.016299,0.0752087
,,,,,,,,,,309.6,-0.0432191,-0.0594578,0.0162387,0.0749067
,,,,,,,,,,309.601,-0.0432693,-0.0594479,0.0161787,0.0746037
,,,,,,,,,,309.603,-0.0433191,-0.0594381,0.0161191,0.0743029
,,,,,,,,,,309.605,-0.0433684,-0.0594283,0.0160599,0.0740011
,,,,,,,,,,309.607,-0.0434173,-0.0594185,0.0160012,0.0737016
,,,,,,,,,,309.608,-0.0434659,-0.0594086,0.0159428,0.073401
,,,,,,,,,,309.61,-0.0435141,-0.0593989,0.0158848,0.0731027
,,,,,,,,,,309.612,-0.0435621,-0.059389,0.0158269,0.0728034
,,,,,,,,,,309.614,-0.0436098,-0.0593792,0.0157694,0.0725063
,,,,,,,,,,309.615,-0.0436573,-0.0593694,0.015712,0.0722081
,,,,,,,,,,309.617,-0.0437045,-0.0593596,0.015655,0.0719123
,,,,,,,,,,309.619,-0.0437514,-0.0593497,0.0155983,0.0716154
,,,,,,,,,,309.621,-0.043798,-0.0593399,0.0155419,0.0713207
,,,,,,,,,,309.622,-0.0438444,-0.0593301,0.0154857,0.071025
,,,,,,,,,,309.624,-0.0438906,-0.0593203,0.0154298,0.0707315
,,,,,,,,,,309.626,-0.0439367,-0.0593105,0.0153738,0.070437
,,,,,,,,,,309.628,-0.0439828,-0.0593007,0.0153179,0.0701448
,,,,,,,,,,309.629,-0.044029,-0.0592908,0.0152619,0.0698515
,,,,,,,,,,309.631,-0.0440752,-0.059281,0.0152058,0.0695604
,,,,,,,,,,309.633,-0.0441217,-0.0592712,0.0151495,0.0692683
,,,,,,,,,,309.635,-0.0441684,-0.0592614,0.015093,0.0689784
,,,,,,,,,,309.636,-0.0442154,-0.0592516,0.0150362,0.0686875
,,,,,,,,,,309.638,-0.0442626,-0.0592418,0.0149792,0.0683989
,,,,,,,,,,309.64,-0.04431,-0.0592319,0.0149219,0.0681091
,,,,,,,,,,309.642,-0.0443574,-0.0592221,0.0148647,0.0678217
,,,,,,,,,,309.643,-0.0444047,-0.0592123,0.0148075,0.0675331
,,,,,,,,,,309.645,-0.0444519,-0.0592025,0.0147506,0.0672468
,,,,,,,,,,309.647,-0.0444987,-0.0591926,0.014694,0.0669595
,,,,,,,,,,309.649,-0.0445451,-0.0591829,0.0146378,0.0666744
,,,,,,,,,,309.65,-0.0445911,-0.0591731,0.014582,0.0663898
,,,,,,,,,,309.652,-0.0446366,-0.0591632,0.0145266,0.0661043
,,,,,,,,,,309.654,-0.0446817,-0.0591534,0.0144717,0.0658209
,,,,,,,,,,309.656,-0.0447263,-0.0591436,0.0144172,0.0655365
,,,,,,,,,,309.657,-0.0447706,-0.0591338,0.0143632,0.0652543
,,,,,,,,,,309.659,-0.0448145,-0.0591239,0.0143094,0.0649711
,,,,,,,,,,309.661,-0.0448583,-0.0591142,0.0142559,0.0646901
,,,,,,,,,,309.663,-0.0449018,-0.0591043,0.0142025,0.064408
,,,,,,,,,,309.664,-0.0449453,-0.0590945,0.0141493,0.0641282
,,,,,,,,,,309.666,-0.0449885,-0.0590847,0.0140962,0.0638489
,,,,,,,,,,309.668,-0.0450314,-0.0590749,0.0140434,0.0635686
,,,,,,,,,,309.67,-0.0450741,-0.0590651,0.013991,0.0632905
,,,,,,,,,,309.671,-0.0451165,-0.0590552,0.0139387,0.0630113
,,,,,,,,,,309.673,-0.0451587,-0.0590455,0.0138867,0.0627344
,,,,,,,,,,309.675,-0.0452007,-0.0590356,0.0138349,0.0624564
,,,,,,,,,,309.677,-0.0452425,-0.0590258,0.0137832,0.062179
,,,,,,,,,,309.678,-0.0452843,-0.059016,0.0137317,0.0619037
,,,,,,,,,,309.68,-0.0453259,-0.0590061,0.0136802,0.0616275
,,,,,,,,,,309.682,-0.0453674,-0.0589963,0.0136289,0.0613518
,,,,,,,,,,309.684,-0.0454086,-0.0589865,0.0135779,0.0610783
,,,,,,,,,,309.686,-0.0454496,-0.0589766,0.0135271,0.0608038
,,,,,,,,,,309.687,-0.0454901,-0.0589668,0.0134767,0.0605298
,,,,,,,,,,309.689,-0.0455303,-0.058957,0.0134267,0.060258
,,,,,,,,,,309.691,-0.0455701,-0.0589472,0.013377,0.0599852
,,,,,,,,,,309.693,-0.0456095,-0.0589374,0.0133279,0.0597145
,,,,,,,,,,309.694,-0.0456485,-0.0589275,0.0132791,0.0594429
,,,,,,,,,,309.696,-0.045687,-0.0589177,0.0132307,0.0591733
,,,,,,,,,,309.698,-0.0457252,-0.0589079,0.0131827,0.0589028
,,,,,,,,,,309.7,-0.045763,-0.058898,0.013135,0.0586328
,,,,,,,,,,309.701,-0.0458004,-0.0588883,0.0130878,0.0583649
,,,,,,,,,,309.703,-0.0458375,-0.0588784,0.0130409,0.0580961
,,,,,,,,,,309.705,-0.0458741,-0.0588686,0.0129945,0.0578278
,,,,,,,,,,309.707,-0.0459103,-0.0588588,0.0129485,0.0575617
,,,,,,,,,,309.708,-0.045946,-0.0588489,0.0129029,0.0572945
,,,,,,,,,,309.71,-0.0459812,-0.0588391,0.0128579,0.0570279
,,,,,,,,,,309.712,-0.0460157,-0.0588293,0.0128136,0.0567634
,,,,,,,,,,309.714,-0.0460495,-0.0588194,0.0127699,0.056498
,,,,,,,,,,309.715,-0.0460825,-0.0588096,0.0127272,0.0562346
,,,,,,,,,,309.717,-0.0461144,-0.0587998,0.0126854,0.0559702
,,,,,,,,,,309.719,-0.0461453,-0.05879,0.0126448,0.055708
,,,,,,,,,,309.721,-0.0461751,-0.0587802,0.0126051,0.0554447
,,,,,,,,,,309.722,-0.046204,-0.0587703,0.0125663,0.0551821
,,,,,,,,,,309.724,-0.0462323,-0.0587605,0.0125282,0.0549214
,,,,,,,,,,309.726,-0.0462601,-0.0587507,0.0124905,0.0546599
,,,,,,,,,,309.728,-0.0462877,-0.0587408,0.0124532,0.0543989
,,,,,,,,,,309.729,-0.046315,-0.058731,0.0124161,0.0541399
,,,,,,,,,,309.731,-0.0463421,-0.0587212,0.0123791,0.05388
,,,,,,,,,,309.733,-0.0463691,-0.0587114,0.0123422,0.0536206
,,,,,,,,,,309.735,-0.0463959,-0.0587015,0.0123056,0.0533618
,,,,,,,,,,309.736,-0.0464226,-0.0586917,0.0122691,0.053105
,,,,,,,,,,309.738,-0.0464491,-0.0586819,0.0122328,0.0528473
,,,,,,,,,,309.74,-0.0464755,-0.058672,0.0121966,0.0525901
,,,,,,,,,,309.742,-0.0465016,-0.0586622,0.0121606,0.052335
,,,,,,,,,,309.743,-0.0465277,-0.0586524,0.0121247,0.0520789
,,,,,,,,,,309.745,-0.0465537,-0.0586426,0.0120889,0.0518248
,,,,,,,,,,309.747,-0.0465798,-0.0586328,0.0120529,0.0515698
,,,,,,,,,,309.749,-0.046606,-0.058623,0.0120169,0.0513168
,,,,,,,,,,309.75,-0.0466324,-0.0586132,0.0119807,0.0510644
,,,,,,,,,,309.752,-0.046659,-0.0586033,0.0119443,0.050811
,,,,,,,,,,309.754,-0.0466857,-0.0585935,0.0119079,0.0505596
,,,,,,,,,,309.756,-0.0467123,-0.0585837,0.0118714,0.0503073
,,,,,,,,,,309.758,-0.0467389,-0.0585738,0.011835,0.0500556
,,,,,,,,,,309.759,-0.0467653,-0.0585641,0.0117988,0.0498058
,,,,,,,,,,309.761,-0.0467915,-0.0585542,0.0117627,0.0495551
,,,,,,,,,,309.763,-0.0468175,-0.0585444,0.0117269,0.049305
,,,,,,,,,,309.765,-0.0468433,-0.0585346,0.0116913,0.0490568
,,,,,,,,,,309.766,-0.0468689,-0.0585247,0.0116558,0.0488077
,,,,,,,,,,309.768,-0.0468943,-0.0585149,0.0116206,0.0485592
,,,,,,,,,,309.77,-0.0469195,-0.0585051,0.0115856,0.0483126
,,,,,,,,,,309.772,-0.0469445,-0.0584952,0.0115507,0.0480651
,,,,,,,,,,309.773,-0.0469693,-0.0584855,0.0115161,0.0478196
,,,,,,,,,,309.775,-0.0469939,-0.0584756,0.0114817,0.0475732
,,,,,,,,,,309.777,-0.0470183,-0.0584658,0.0114474,0.0473273
,,,,,,,,,,309.779,-0.0470427,-0.058456,0.0114133,0.0470833
,,,,,,,,,,309.78,-0.047067,-0.0584461,0.0113791,0.0468385
,,,,,,,,,,309.782,-0.0470914,-0.0584363,0.0113449,0.0465956
,,,,,,,,,,309.784,-0.0471161,-0.0584265,0.0113104,0.0463518
,,,,,,,,,,309.786,-0.047141,-0.0584166,0.0112756,0.0461085
,,,,,,,,,,309.787,-0.0471662,-0.0584068,0.0112407,0.0458672
,,,,,,,,,,309.789,-0.0471916,-0.058397,0.0112054,0.045625
,,,,,,,,,,309.791,-0.047217,-0.0583872,0.0111701,0.0453833
,,,,,,,,,,309.793,-0.0472424,-0.0583774,0.0111349,0.0451435
,,,,,,,,,,309.794,-0.0472677,-0.0583675,0.0110998,0.0449028
,,,,,,,,,,309.796,-0.0472928,-0.0583577,0.0110648,0.0446627
,,,,,,,,,,309.798,-0.0473178,-0.0583478,0.01103,0.0444231
,,,,,,,,,,309.8,-0.0473428,-0.058338,0.0109952,0.044184
,,,,,,,,,,309.801,-0.0473679,-0.0583282,0.0109603,0.0439468
,,,,,,,,,,309.803,-0.0473931,-0.0583183,0.0109252,0.0437087
,,,,,,,,,,309.805,-0.0474187,-0.0583085,0.0108898,0.0434712
,,,,,,,,,,309.807,-0.0474447,-0.0582987,0.010854,0.0432355
,,,,,,,,,,309.808,-0.0474711,-0.0582889,0.0108177,0.042999
,,,,,,,,,,309.81,-0.047498,-0.0582791,0.0107811,0.0427644
,,,,,,,,,,309.812,-0.0475253,-0.0582692,0.0107439,0.0425289
,,,,,,,,,,309.814,-0.0475529,-0.0582594,0.0107065,0.0422952
,,,,,,,,,,309.815,-0.0475809,-0.0582496,0.0106687,0.0420608
,,,,,,,,,,309.817,-0.047609,-0.0582397,0.0106308,0.0418268
,,,,,,,,,,309.819,-0.0476371,-0.0582299,0.0105928,0.0415934
,,,,,,,,,,309.821,-0.0476648,-0.0582201,0.0105553,0.0413617
,,,,,,,,,,309.822,-0.047692,-0.0582103,0.0105182,0.0411293
,,,,,,,,,,309.824,-0.0477185,-0.0582004,0.0104819,0.0408974
,,,,,,,,,,309.826,-0.0477441,-0.0581906,0.0104465,0.0406673
,,,,,,,,,,309.828,-0.0477689,-0.0581808,0.0104119,0.0404364
,,,,,,,,,,309.83,-0.047793,-0.0581709,0.0103779,0.040206
,,,,,,,,,,309.831,-0.0478167,-0.0581611,0.0103444,0.0399773
,,,,,,,,,,309.833,-0.0478403,-0.0581513,0.010311,0.0397479
,,,,,,,,,,309.835,-0.0478639,-0.0581415,0.0102776,0.0395203
,,,,,,,,,,309.837,-0.0478879,-0.0581317,0.0102437,0.0392919
,,,,,,,,,,309.838,-0.0479124,-0.0581218,0.0102095,0.039064
,,,,,,,,,,309.84,-0.0479373,-0.058112,0.0101747,0.0388366
,,,,,,,,,,309.842,-0.0479628,-0.0581022,0.0101394,0.038611
,,,,,,,,,,309.844,-0.0479888,-0.0580923,0.0101035,0.0383846
,,,,,,,,,,309.845,-0.0480153,-0.0580825,0.0100672,0.0381587
,,,,,,,,,,309.847,-0.0480421,-0.0580726,0.0100306,0.0379332
,,,,,,,,,,309.849,-0.0480691,-0.0580628,0.00999378,0.0377096
,,,,,,,,,,309.851,-0.0480962,-0.058053,0.00995682,0.0374852
,,,,,,,,,,309.852,-0.0481234,-0.0580432,0.00991976,0.0372625
,,,,,,,,,,309.854,-0.048151,-0.0580334,0.00988239,0.037039
,,,,,,,,,,309.856,-0.0481789,-0.0580235,0.00984458,0.0368161
,,,,,,,,,,309.858,-0.0482075,-0.0580137,0.00980621,0.0365949
,,,,,,,,,,309.859,-0.0482369,-0.0580039,0.009767,0.0363729
,,,,,,,,,,309.861,-0.0482671,-0.057994,0.00972691,0.0361514
,,,,,,,,,,309.863,-0.0482983,-0.0579842,0.00968598,0.0359317
,,,,,,,,,,309.865,-0.0483303,-0.0579744,0.00964414,0.0357112
,,,,,,,,,,309.866,-0.048363,-0.0579646,0.00960161,0.0354924
,,,,,,,,,,309.868,-0.0483963,-0.0579548,0.00955843,0.0352728
,,,,,,,,,,309.87,-0.04843,-0.0579449,0.00951487,0.0350538
,,,,,,,,,,309.872,-0.0484639,-0.0579351,0.00947119,0.0348365
,,,,,,,,,,309.873,-0.0484978,-0.0579253,0.00942751,0.0346184
,,,,,,,,,,309.875,-0.0485314,-0.0579155,0.0093841,0.034402
,,,,,,,,,,309.877,-0.0485647,-0.0579056,0.00934091,0.0341849
,,,,,,,,,,309.879,-0.0485978,-0.0578958,0.0092981,0.0339695
,,,,,,,,,,309.88,-0.0486305,-0.057886,0.00925551,0.0337533
,,,,,,,,,,309.882,-0.0486629,-0.0578762,0.00921322,0.0335376
,,,,,,,,,,309.884,-0.0486951,-0.0578664,0.00917127,0.0333236
,,,,,,,,,,309.886,-0.0487269,-0.0578565,0.00912961,0.0331089
,,,,,,,,,,309.887,-0.0487583,-0.0578467,0.00908837,0.0328946
,,,,,,,,,,309.889,-0.0487892,-0.0578368,0.0090476,0.0326809
,,,,,,,,,,309.891,-0.0488196,-0.057827,0.00900737,0.0324676
,,,,,,,,,,309.893,-0.0488495,-0.0578172,0.00896771,0.0322559
,,,,,,,,,,309.895,-0.0488788,-0.0578073,0.00892851,0.0320436
,,,,,,,,,,309.896,-0.0489078,-0.0577975,0.00888973,0.0318317
,,,,,,,,,,309.898,-0.0489364,-0.0577877,0.0088513,0.0316203
,,,,,,,,,,309.9,-0.0489647,-0.0577779,0.00881319,0.0314106
,,,,,,,,,,309.902,-0.0489928,-0.057768,0.00877526,0.0312001
,,,,,,,,,,309.903,-0.0490206,-0.0577582,0.00873756,0.0309901
,,,,,,,,,,309.905,-0.0490482,-0.0577484,0.00870013,0.0307818
,,,,,,,,,,309.907,-0.0490756,-0.0577385,0.00866291,0.0305727
,,,,,,,,,,309.909,-0.0491027,-0.0577287,0.00862597,0.0303641
,,,,,,,,,,309.91,-0.0491295,-0.0577189,0.00858942,0.0301572
,,,,,,,,,,309.912,-0.0491558,-0.0577091,0.0085532,0.0299495
,,,,,,,,,,309.914,-0.0491818,-0.0576992,0.00851744,0.0297423
,,,,,,,,,,309.916,-0.0492072,-0.0576894,0.00848223,0.0295367
,,,,,,,,,,309.917,-0.0492321,-0.0576796,0.00844747,0.0293305
,,,,,,,,,,309.919,-0.0492565,-0.0576697,0.0084132,0.0291247
,,,,,,,,,,309.921,-0.0492805,-0.0576599,0.0083794,0.0289205
,,,,,,,,,,309.923,-0.0493043,-0.0576501,0.00834576,0.0287156
,,,,,,,,,,309.924,-0.0493281,-0.0576402,0.00831212,0.0285112
,,,,,,,,,,309.926,-0.0493522,-0.0576304,0.00827819,0.0283072
,,,,,,,,,,309.928,-0.0493768,-0.0576206,0.00824377,0.0281049
,,,,,,,,,,309.93,-0.0494022,-0.0576108,0.00820852,0.0279018
,,,,,,,,,,309.931,-0.0494285,-0.0576009,0.00817238,0.0276992
,,,,,,,,,,309.933,-0.0494557,-0.0575911,0.00813541,0.0274983
,,,,,,,,,,309.935,-0.0494837,-0.0575813,0.00809758,0.0272966
,,,,,,,,,,309.937,-0.0495123,-0.0575715,0.00805917,0.0270965
,,,,,,,,,,309.938,-0.0495414,-0.0575616,0.00802025,0.0268957
,,,,,,,,,,309.94,-0.0495707,-0.0575518,0.0079811,0.0266965
,,,,,,,,,,309.942,-0.0496003,-0.057542,0.00794172,0.0264967
,,,,,,,,,,309.944,-0.0496299,-0.0575322,0.00790234,0.0262984
,,,,,,,,,,309.945,-0.0496594,-0.0575224,0.00786297,0.0260994
,,,,,,,,,,309.947,-0.0496888,-0.0575125,0.00782376,0.0259009
,,,,,,,,,,309.949,-0.0497178,-0.0575027,0.00778488,0.025704
,,,,,,,,,,309.951,-0.0497465,-0.0574929,0.00774633,0.0255063
,,,,,,,,,,309.952,-0.0497749,-0.0574831,0.00770824,0.0253103
,,,,,,,,,,309.954,-0.0498028,-0.0574732,0.00767043,0.0251136
,,,,,,,,,,309.956,-0.0498305,-0.0574635,0.00763292,0.0249184
,,,,,,,,,,309.958,-0.0498581,-0.0574536,0.00759551,0.0247226
,,,,,,,,,,309.96,-0.0498856,-0.0574438,0.00755814,0.0245272
,,,,,,,,,,309.961,-0.0499131,-0.057434,0.00752084,0.0243334
,,,,,,,,,,309.963,-0.0499406,-0.0574241,0.00748352,0.0241388
,,,,,,,,,,309.965,-0.049968,-0.0574143,0.00744631,0.0239448
,,,,,,,,,,309.967,-0.0499952,-0.0574044,0.00740926,0.0237512
,,,,,,,,,,309.968,-0.0500221,-0.0573946,0.00737245,0.023558
,,,,,,,,,,309.97,-0.0500488,-0.0573848,0.00733596,0.0233664
,,,,,,,,,,309.972,-0.0500753,-0.0573749,0.00729965,0.0231741
,,,,,,,,,,309.974,-0.0501015,-0.0573651,0.0072636,0.0229822
,,,,,,,,,,309.975,-0.0501275,-0.0573553,0.00722781,0.0227919
,,,,,,,,,,309.977,-0.0501533,-0.0573455,0.00719219,0.0226009
,,,,,,,,,,309.979,-0.0501788,-0.0573356,0.0071568,0.0224103
,,,,,,,,,,309.981,-0.0502041,-0.0573258,0.00712174,0.0222213
,,,,,,,,,,309.982,-0.0502291,-0.057316,0.00708693,0.0220316
,,,,,,,,,,309.984,-0.0502537,-0.0573061,0.00705241,0.0218424
,,,,,,,,,,309.986,-0.0502781,-0.0572963,0.00701816,0.0216536
,,,,,,,,,,309.988,-0.0503024,-0.0572865,0.00698412,0.0214663
,,,,,,,,,,309.989,-0.0503266,-0.0572767,0.00695006,0.0212783
,,,,,,,,,,309.991,-0.0503509,-0.0572668,0.0069159,0.0210908
,,,,,,,,,,309.993,-0.0503754,-0.057257,0.00688155,0.0209037
,,,,,,,,,,309.995,-0.0504001,-0.0572471,0.00684701,0.0207171
,,,,,,,,,,309.996,-0.0504249,-0.0572373,0.00681243,0.0205319
,,,,,,,,,,309.998,-0.0504497,-0.0572275,0.00677778,0.0203461
,,,,,,,,,,310,-0.0504745,-0.0572176,0.00674318,0.0201607
,,,,,,,,,,310.002,-0.0504991,-0.0572078,0.00670866,0.0199758
,,,,,,,,,,310.003,-0.0505238,-0.057198,0.00667421,0.0197923
,,,,,,,,,,310.005,-0.0505485,-0.0571882,0.00663961,0.0196082
,,,,,,,,,,310.007,-0.0505734,-0.0571783,0.00660488,0.0194246
,,,,,,,,,,310.009,-0.0505985,-0.0571685,0.00656997,0.0192413
,,,,,,,,,,310.01,-0.0506237,-0.0571587,0.00653498,0.0190595
,,,,,,,,,,310.012,-0.0506489,-0.0571488,0.00649991,0.0188771
,,,,,,,,,,310.014,-0.050674,-0.057139,0.00646493,0.0186952
,,,,,,,,,,310.016,-0.050699,-0.0571291,0.00643016,0.0185136
,,,,,,,,,,310.017,-0.0507236,-0.0571193,0.00639573,0.0183335
,,,,,,,,,,310.019,-0.0507479,-0.0571095,0.00636162,0.0181528
,,,,,,,,,,310.021,-0.0507717,-0.0570996,0.0063279,0.0179725
,,,,,,,,,,310.023,-0.0507952,-0.0570899,0.00629468,0.0177936
,,,,,,,,,,310.025,-0.0508181,-0.05708,0.00626187,0.0176141
,,,,,,,,,,310.026,-0.0508407,-0.0570702,0.00622951,0.0174351
,,,,,,,,,,310.028,-0.0508627,-0.0570604,0.00619767,0.0172575
,,,,,,,,,,310.03,-0.0508843,-0.0570505,0.0061662,0.0170792
,,,,,,,,,,310.032,-0.0509056,-0.0570407,0.00613512,0.0169014
,,,,,,,,,,310.033,-0.0509265,-0.0570309,0.00610436,0.016725
,,,,,,,,,,310.035,-0.0509473,-0.057021,0.00607371,0.0165481
,,,,,,,,,,310.037,-0.0509681,-0.0570112,0.00604305,0.0163715
,,,,,,,,,,310.039,-0.0509891,-0.0570014,0.00601224,0.0161953
,,,,,,,,,,310.04,-0.0510103,-0.0569916,0.00598123,0.0160206
,,,,,,,,,,310.042,-0.0510318,-0.0569817,0.00594988,0.0158452
,,,,,,,,,,310.044,-0.0510536,-0.0569719,0.0059183,0.0156703
,,,,,,,,,,310.046,-0.0510754,-0.056962,0.0058866,0.0154958
,,,,,,,,,,310.047,-0.0510973,-0.0569522,0.0058549,0.0153217
,,,,,,,,,,310.049,-0.051119,-0.0569423,0.00582332,0.015148
,,,,,,,,,,310.051,-0.0511405,-0.0569325,0.00579202,0.0149756
